Metric,Value,Timestamp,Epoch
NumTrajs,50.0,0,1
NumTimesteps,1280.0,0,1
MaxRew,5.2217678351584595,0,1
MeanRew_lower,10.590223129365357,0,1
MeanRew_upper,-9.728577108196207,0,1
MeanSlowdown,3.7071428571428573,0,1
MeanLen+,25.6,0,1
MeanLen-,9.927738916792686,0,1
MeanEntropy,2.7725844383239746,0,1
NumTrajs,50.0,0,2
NumTimesteps,1283.0,0,2
MaxRew,5.227626411422476,0,2
MeanRew_lower,10.216949634358354,0,2
MeanRew_upper,-9.300265772536987,0,2
MeanSlowdown,3.5142857142857142,0,2
MeanLen+,25.66,0,2
MeanLen-,9.983205897906744,0,2
MeanEntropy,2.772503614425659,0,2
NumTrajs,50.0,0,3
NumTimesteps,1374.0,0,3
MaxRew,0.6092647653699,0,3
MeanRew_lower,8.91498967376301,0,3
MeanRew_upper,-10.009733957936437,0,3
MeanSlowdown,3.8785714285714286,0,3
MeanLen+,27.48,0,3
MeanLen-,9.40689109110975,0,3
MeanEntropy,2.7720706462860107,0,3
NumTrajs,50.0,0,4
NumTimesteps,1351.0,0,4
MaxRew,1.9804522405860865,0,4
MeanRew_lower,7.570021655615078,0,4
MeanRew_upper,-8.401559862691066,0,4
MeanSlowdown,3.2857142857142856,0,4
MeanLen+,27.02,0,4
MeanLen-,9.216268225263413,0,4
MeanEntropy,2.7715823650360107,0,4
NumTrajs,50.0,0,5
NumTimesteps,1321.0,0,5
MaxRew,1.1795281512002376,0,5
MeanRew_lower,9.49706122043073,0,5
MeanRew_upper,-8.082397331213327,0,5
MeanSlowdown,3.157142857142857,0,5
MeanLen+,26.42,0,5
MeanLen-,9.293201816381693,0,5
MeanEntropy,2.7704741954803467,0,5
NumTrajs,50.0,0,6
NumTimesteps,1299.0,0,6
MaxRew,0.7006487153693974,0,6
MeanRew_lower,7.857230065724069,0,6
MeanRew_upper,-8.661155068242522,0,6
MeanSlowdown,3.1857142857142855,0,6
MeanLen+,25.98,0,6
MeanLen-,9.34770560084131,0,6
MeanEntropy,2.7685577869415283,0,6
NumTrajs,50.0,0,7
NumTimesteps,1332.0,0,7
MaxRew,0.3158547425375712,0,7
MeanRew_lower,8.749531919161479,0,7
MeanRew_upper,-8.516620079544133,0,7
MeanSlowdown,3.15,0,7
MeanLen+,26.64,0,7
MeanLen-,9.611992509360379,0,7
MeanEntropy,2.7673146724700928,0,7
NumTrajs,50.0,0,8
NumTimesteps,1331.0,0,8
MaxRew,1.0969826677269314,0,8
MeanRew_lower,8.059164803558556,0,8
MeanRew_upper,-7.819915859332456,0,8
MeanSlowdown,3.8,0,8
MeanLen+,26.62,0,8
MeanLen-,10.535444936024296,0,8
MeanEntropy,2.7629685401916504,0,8
NumTrajs,50.0,0,9
NumTimesteps,1352.0,0,9
MaxRew,2.0571399027287884,0,9
MeanRew_lower,9.8664123246066,0,9
MeanRew_upper,-6.15470986563403,0,9
MeanSlowdown,3.6214285714285714,0,9
MeanLen+,27.04,0,9
MeanLen-,10.708800119527863,0,9
MeanEntropy,2.7620246410369873,0,9
NumTrajs,50.0,0,10
NumTimesteps,1329.0,0,10
MaxRew,1.918829380177666,0,10
MeanRew_lower,10.420936424580427,0,10
MeanRew_upper,-8.595811870398581,0,10
MeanSlowdown,3.9785714285714286,0,10
MeanLen+,26.58,0,10
MeanLen-,9.674895348271216,0,10
MeanEntropy,2.758446216583252,0,10
NumTrajs,50.0,0,11
NumTimesteps,1302.0,0,11
MaxRew,4.411419459795495,0,11
MeanRew_lower,9.135745978659626,0,11
MeanRew_upper,-7.4533046258195785,0,11
MeanSlowdown,3.192857142857143,0,11
MeanLen+,26.04,0,11
MeanLen-,9.71382519916845,0,11
MeanEntropy,2.757950782775879,0,11
NumTrajs,50.0,0,12
NumTimesteps,1355.0,0,12
MaxRew,-0.6872574756557022,0,12
MeanRew_lower,7.725497680760183,0,12
MeanRew_upper,-6.729693855053091,0,12
MeanSlowdown,3.0214285714285714,0,12
MeanLen+,27.1,0,12
MeanLen-,10.59669759878048,0,12
MeanEntropy,2.7559726238250732,0,12
NumTrajs,50.0,0,13
NumTimesteps,1359.0,0,13
MaxRew,3.4850928686483136,0,13
MeanRew_lower,8.746146286175557,0,13
MeanRew_upper,-5.128643205198849,0,13
MeanSlowdown,2.95,0,13
MeanLen+,27.18,0,13
MeanLen-,10.175834118144811,0,13
MeanEntropy,2.755009174346924,0,13
