iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
<environment.Job instance at 0x7fef6ca9b050>,1,25,[2 7],2,3,28,3
<environment.Job instance at 0x7fef6cf0feb0>,6,18,[14  2],7,28,46,17
<environment.Job instance at 0x7fef6cf0ffa0>,5,17,[3 6],6,46,63,34
<environment.Job instance at 0x7fef6cf0f050>,8,16,[1 5],9,34,50,34
<environment.Job instance at 0x7fef6da5cc80>,2,23,[10  4],3,46,69,40
<environment.Job instance at 0x7fef6c92c8c0>,0,13,[7 5],1,1,14,1
<environment.Job instance at 0x7fef6c92c050>,4,15,[4 6],5,6,21,6
<environment.Job instance at 0x7fef6c92c960>,5,22,[7 1],6,14,36,7
<environment.Job instance at 0x7fef6c92ce60>,7,17,[5 4],8,21,38,9
<environment.Job instance at 0x7fef6c92c230>,8,14,[8 1],9,36,50,21
<environment.Job instance at 0x7fef6c92c0a0>,9,16,[ 4 10],10,38,54,25
<environment.Job instance at 0x7fef6c92cf50>,6,28,[5 4],7,50,78,49
<environment.Job instance at 0x7fef6d30db90>,0,26,[13  5],1,1,27,1
<environment.Job instance at 0x7fef6d30da00>,3,14,[7 2],4,27,41,12
<environment.Job instance at 0x7fef6dde2fa0>,6,12,[6 1],7,27,39,12
<environment.Job instance at 0x7fef6dde22d0>,5,14,[13  2],6,41,55,26
<environment.Job instance at 0x7fef6d30d140>,1,16,[ 1 13],2,39,55,26
<environment.Job instance at 0x7fef6dde2b40>,9,20,[5 6],10,55,75,46
<environment.Job instance at 0x7fef6dde25a0>,10,15,[10  1],11,55,70,46
<environment.Job instance at 0x7fef6cf1b4b0>,0,14,[7 4],1,1,15,1
<environment.Job instance at 0x7fef6cf1bdc0>,1,13,[11  1],2,15,28,2
<environment.Job instance at 0x7fef6d1c94b0>,2,26,[ 1 13],3,15,41,12
<environment.Job instance at 0x7fef6d25be60>,7,21,[2 5],8,41,62,33
<environment.Job instance at 0x7fef6cf1b500>,4,18,[12  5],5,41,59,37
<environment.Job instance at 0x7f8e4d09bbe0>,0,13,[9 3],1,1,14,1
<environment.Job instance at 0x7f8e439425f0>,5,24,[1 5],6,6,30,6
<environment.Job instance at 0x7f8e43942820>,6,20,[6 1],7,14,34,7
<environment.Job instance at 0x7f8e4d09bd20>,2,22,[4 8],3,14,36,8
<environment.Job instance at 0x7f8e43942780>,4,21,[1 6],5,30,51,22
<environment.Job instance at 0x7f8e43942960>,7,25,[6 2],8,36,61,34
<environment.Job instance at 0x7f8e439429b0>,9,18,[ 2 13],10,51,69,40
<environment.Job instance at 0x7f8e4304b960>,2,18,[5 3],3,5,23,5
<environment.Job instance at 0x7f8e439e1b40>,5,20,[2 6],6,6,26,6
<environment.Job instance at 0x7f8e4329c910>,4,19,[3 8],5,23,42,13
<environment.Job instance at 0x7f8e439f2cd0>,6,21,[7 4],7,26,47,20
<environment.Job instance at 0x7f8e432f3d20>,3,17,[ 4 12],4,47,64,35
<environment.Job instance at 0x7f8e439f2c80>,9,13,[ 3 12],10,64,77,48
<environment.Job instance at 0x7f8e439f2dc0>,10,21,[12  2],11,64,85,59
<environment.Job instance at 0x7f8e430b4320>,0,19,[13  1],1,1,20,1
<environment.Job instance at 0x7f8e430b49b0>,1,13,[7 4],2,20,33,4
<environment.Job instance at 0x7f8e430b4a50>,5,18,[13  4],6,33,51,25
<environment.Job instance at 0x7f8e430b43c0>,7,16,[8 1],8,51,67,38
<environment.Job instance at 0x7f8e430b4640>,8,15,[8 3],9,67,82,53
<environment.Job instance at 0x7f8e43317910>,0,13,[8 5],1,1,14,1
<environment.Job instance at 0x7f8e42f93910>,1,14,[2 9],2,2,16,2
<environment.Job instance at 0x7f8e42f933c0>,2,20,[13  3],3,14,34,5
<environment.Job instance at 0x7f8e42f93b40>,7,21,[11  4],8,34,55,26
<environment.Job instance at 0x7f8e42f93550>,8,12,[14  5],9,55,67,38
<environment.Job instance at 0x7f8e42f93050>,9,16,[12  3],10,67,83,55
<environment.Job instance at 0x7f8e43305050>,0,20,[13  5],1,1,21,1
<environment.Job instance at 0x7f8e432ebd70>,1,24,[14  3],2,21,45,16
<environment.Job instance at 0x7f8e432ebdc0>,2,23,[13  5],3,45,68,39
<environment.Job instance at 0x7f8e42ed8e60>,0,25,[6 3],1,1,26,1
<environment.Job instance at 0x7f8e42ed8e10>,4,24,[5 5],5,6,30,6
<environment.Job instance at 0x7f8e42ed8460>,3,13,[12  4],4,30,43,15
<environment.Job instance at 0x7f8e42ed8910>,7,22,[3 9],8,26,48,19
<environment.Job instance at 0x7f8e42ed87d0>,1,20,[11  1],2,43,63,35
<environment.Job instance at 0x7f8e42ed8eb0>,5,13,[ 1 13],6,48,61,42
<environment.Job instance at 0x7f8e42ee5d20>,9,14,[14  2],10,63,77,49
<environment.Job instance at 0x7f8e4430d190>,0,12,[ 3 14],1,1,13,1
<environment.Job instance at 0x7f8e4430d1e0>,5,14,[8 5],6,13,27,6
<environment.Job instance at 0x7f8e441593c0>,6,28,[6 1],7,7,35,7
<environment.Job instance at 0x7f8e44159140>,7,16,[5 8],8,27,43,14
<environment.Job instance at 0x7f8e44159320>,8,13,[1 7],9,14,27,14
<environment.Job instance at 0x7f8e4430d960>,4,18,[8 3],5,35,53,24
<environment.Job instance at 0x7f8e42ee5d20>,2,15,[ 4 12],3,43,58,29
<environment.Job instance at 0x7f8e44159870>,11,20,[ 3 14],12,58,78,49
<environment.Job instance at 0x7f8e437712d0>,0,22,[ 4 14],1,1,23,1
<environment.Job instance at 0x7f8e43ef3550>,5,24,[14  2],6,23,47,20
<environment.Job instance at 0x7f8e42f39f50>,3,19,[ 3 14],4,47,66,38
<environment.Job instance at 0x7f8e43ef35f0>,4,21,[14  2],5,66,87,58
<environment.Job instance at 0x7f8e43bba280>,0,20,[13  5],1,1,21,1
<environment.Job instance at 0x7f8e43bbabe0>,1,27,[1 8],2,4,31,4
<environment.Job instance at 0x7f8e43bbac80>,5,13,[6 4],6,21,34,8
<environment.Job instance at 0x7f8e43bba870>,6,14,[10  3],7,34,48,20
<environment.Job instance at 0x7f8e43bbac30>,8,19,[1 5],9,31,50,21
<environment.Job instance at 0x7f8e43bba960>,2,16,[10  3],3,48,64,35
<environment.Job instance at 0x7f8e43bba0a0>,9,18,[2 9],10,50,68,39
<environment.Job instance at 0x7f8e43d9e230>,11,13,[6 5],12,64,77,51
<environment.Job instance at 0x7f8e43a62280>,0,16,[11  2],1,1,17,1
<environment.Job instance at 0x7f8e43114eb0>,1,15,[6 3],2,17,32,3
<environment.Job instance at 0x7f8e42f44b40>,5,25,[7 1],6,17,42,13
<environment.Job instance at 0x7f8e43bb3370>,3,18,[7 5],4,32,50,21
<environment.Job instance at 0x7f8e42f44f50>,6,17,[10  3],7,50,67,39
<environment.Job instance at 0x7f8e439ceaf0>,9,17,[5 9],10,42,59,39
<environment.Job instance at 0x7f8e4370eaf0>,8,20,[ 3 13],9,67,87,58
<environment.Job instance at 0x7f8e430db190>,0,18,[14  3],1,1,19,1
<environment.Job instance at 0x7f8e430db500>,1,18,[6 1],2,19,37,8
<environment.Job instance at 0x7f8e4370eaf0>,2,19,[1 7],3,12,31,12
<environment.Job instance at 0x7f8e4cae5b90>,3,18,[14  3],4,37,55,26
<environment.Job instance at 0x7f8e43719780>,4,23,[ 2 11],5,55,78,49
<environment.Job instance at 0x7f8e437197d0>,9,21,[11  1],10,55,76,49
<environment.Job instance at 0x7f8e43ace5a0>,0,17,[4 7],1,1,18,1
<environment.Job instance at 0x7f8e43ace0f0>,1,17,[4 5],2,2,19,2
<environment.Job instance at 0x7f8e43718d20>,3,15,[4 9],4,18,33,7
<environment.Job instance at 0x7f8e43acefa0>,7,25,[2 6],8,19,44,15
<environment.Job instance at 0x7f8e43ace230>,8,17,[5 2],9,33,50,21
<environment.Job instance at 0x7f8e43ace500>,9,18,[1 9],10,44,62,33
<environment.Job instance at 0x7f8e43acef00>,10,15,[6 3],11,33,48,33
<environment.Job instance at 0x7f8e43acec80>,11,15,[3 9],12,62,77,48
<environment.Job instance at 0x7f8e43ace5f0>,12,21,[9 5],13,54,75,54
<environment.Job instance at 0x7f8e431484b0>,0,21,[5 2],1,1,22,1
<environment.Job instance at 0x7f8e43148eb0>,1,23,[ 4 11],2,2,25,2
<environment.Job instance at 0x7f8e4440f0f0>,6,12,[11  1],7,22,34,7
<environment.Job instance at 0x7f8e4cb1b780>,7,13,[7 4],8,34,47,18
<environment.Job instance at 0x7f8e43bb3f00>,5,12,[3 6],6,25,37,18
<environment.Job instance at 0x7f8e433a85f0>,9,27,[6 1],10,37,64,35
<environment.Job instance at 0x7f8e437fae10>,10,15,[5 2],11,47,62,35
<environment.Job instance at 0x7f8e437fadc0>,11,13,[12  5],12,64,77,48
<environment.Job instance at 0x7f8e43ceb910>,0,14,[13  2],1,1,15,1
<environment.Job instance at 0x7f8e43ceb0a0>,1,16,[5 1],2,15,31,2
<environment.Job instance at 0x7f8e43818b40>,2,23,[ 1 14],3,15,38,11
<environment.Job instance at 0x7f8e43bcb140>,6,19,[11  5],7,38,57,28
<environment.Job instance at 0x7f8e437fadc0>,4,18,[2 8],5,38,56,30
<environment.Job instance at 0x7f8e43158fa0>,9,17,[1 6],10,56,73,49
<environment.Job instance at 0x7f8e4435b1e0>,10,21,[1 8],11,57,78,51
<environment.Job instance at 0x7f8e43b98d70>,0,13,[8 3],1,1,14,1
<environment.Job instance at 0x7f8e43b98e10>,1,24,[14  3],2,14,38,9
<environment.Job instance at 0x7f8e43b982d0>,5,23,[1 5],6,10,33,10
<environment.Job instance at 0x7f8e43b98b40>,4,13,[ 1 13],5,38,51,22
<environment.Job instance at 0x7f8e43b986e0>,8,13,[ 1 14],9,51,64,35
<environment.Job instance at 0x7f8e43119500>,0,26,[13  5],1,1,27,1
<environment.Job instance at 0x7f8e43119e60>,3,14,[7 2],4,27,41,12
<environment.Job instance at 0x7f8e431190a0>,6,12,[6 1],7,27,39,12
<environment.Job instance at 0x7f8e43119b90>,1,16,[ 1 13],2,39,55,26
<environment.Job instance at 0x7f8e43119280>,8,28,[12  3],9,55,83,54
<environment.Job instance at 0x7f8e43e61cd0>,0,14,[2 7],1,2,16,2
<environment.Job instance at 0x7f8e43119140>,2,14,[5 5],3,3,17,3
<environment.Job instance at 0x7f8e43966460>,3,12,[13  3],4,17,29,4
<environment.Job instance at 0x7f8e4334c960>,6,14,[11  2],7,29,43,15
<environment.Job instance at 0x7f8e4334c500>,8,18,[1 5],9,17,35,17
<environment.Job instance at 0x7f8e4334ce60>,7,15,[ 3 14],8,43,58,29
<environment.Job instance at 0x7f8e4334c190>,10,12,[6 3],11,58,70,41
<environment.Job instance at 0x7f8e43e61f00>,4,25,[ 5 10],5,58,83,55
<environment.Job instance at 0x7f8e435ce050>,0,28,[7 5],1,1,29,1
<environment.Job instance at 0x7f8e435ce780>,4,19,[13  1],5,29,48,19
<environment.Job instance at 0x7f8e4363cf50>,6,23,[ 2 12],7,29,52,24
<environment.Job instance at 0x7f8e4363ce10>,7,14,[9 5],8,52,66,37
<environment.Job instance at 0x7f8e432331e0>,0,22,[ 1 14],1,1,23,1
<environment.Job instance at 0x7f8e4363c370>,1,14,[5 7],2,23,37,8
<environment.Job instance at 0x7f8e432333c0>,6,28,[8 1],7,8,36,8
<environment.Job instance at 0x7f8e43233f50>,3,13,[8 1],4,36,49,24
<environment.Job instance at 0x7f8e43233140>,5,16,[ 3 10],6,37,53,24
<environment.Job instance at 0x7f8e4363ce10>,2,16,[4 6],3,53,69,40
<environment.Job instance at 0x7f8e43233c80>,4,27,[11  4],5,49,76,47
<environment.Job instance at 0x7f8e43fa29b0>,0,12,[9 5],1,1,13,1
<environment.Job instance at 0x7f8e43ca23c0>,1,14,[ 3 11],2,13,27,2
<environment.Job instance at 0x7f8e43ca2460>,2,15,[11  2],3,13,28,3
<environment.Job instance at 0x7f8e43ca2dc0>,7,14,[9 5],8,28,42,13
<environment.Job instance at 0x7f8e43ca2730>,8,14,[8 5],9,42,56,27
<environment.Job instance at 0x7f8e43ca26e0>,6,17,[5 5],7,28,45,27
<environment.Job instance at 0x7f8e43ca21e0>,10,15,[13  3],11,56,71,42
<environment.Job instance at 0x7f8e43ca2d70>,11,17,[ 1 14],12,71,88,59
<environment.Job instance at 0x7f4ada20da00>,0,13,[9 3],1,1,14,1
<environment.Job instance at 0x7f4ad0ab15f0>,5,24,[1 5],6,6,30,6
<environment.Job instance at 0x7f4ada20db40>,2,22,[4 8],3,14,36,7
<environment.Job instance at 0x7f4ad0ab1960>,7,25,[6 2],8,14,39,10
<environment.Job instance at 0x7f4ad0ab1780>,4,21,[1 6],5,36,57,28
<environment.Job instance at 0x7f4ad0ab19b0>,8,22,[14  3],9,39,61,32
<environment.Job instance at 0x7f4ad0ab18c0>,10,18,[ 3 11],11,61,79,50
<environment.Job instance at 0x7f4ad0ab1820>,6,20,[6 1],7,61,81,53
<environment.Job instance at 0x7f4ad0a410f0>,0,21,[12  2],1,1,22,1
<environment.Job instance at 0x7f4ad0ee51e0>,4,27,[1 6],5,6,33,6
<environment.Job instance at 0x7f4ad0ee55a0>,6,19,[4 8],7,22,41,12
<environment.Job instance at 0x7f4ad0ee5870>,7,13,[8 5],8,33,46,18
<environment.Job instance at 0x7f4ad0ee5730>,8,12,[10  2],9,46,58,32
<environment.Job instance at 0x7f4ad0ee57d0>,5,14,[ 4 11],6,46,60,33
<environment.Job instance at 0x7f4ad0ee54b0>,10,14,[2 6],11,60,74,45
<environment.Job instance at 0x7f4ad0ee52d0>,9,13,[9 4],10,58,71,52
<environment.Job instance at 0x7f4ad0ee5500>,12,16,[ 4 10],13,74,90,61
<environment.Job instance at 0x7f4ad0184050>,0,13,[7 4],1,1,14,1
<environment.Job instance at 0x7f4ad018c4b0>,5,27,[4 8],6,6,33,6
<environment.Job instance at 0x7f4ad018c910>,4,17,[14  2],5,33,50,21
<environment.Job instance at 0x7f4ad018cd20>,7,16,[ 1 14],8,50,66,38
<environment.Job instance at 0x7f4ad018c460>,8,20,[ 3 14],9,66,86,57
<environment.Job instance at 0x7f4ad040e280>,0,25,[7 2],1,1,26,1
<environment.Job instance at 0x7f4ad040e320>,1,26,[ 5 11],2,2,28,2
<environment.Job instance at 0x7f4ad0a3f190>,2,13,[9 4],3,26,39,11
<environment.Job instance at 0x7f4ad03fc5a0>,7,14,[ 1 10],8,28,42,17
<environment.Job instance at 0x7f4ad016d190>,0,13,[ 5 13],1,1,14,1
<environment.Job instance at 0x7f4ad01fbf00>,1,15,[6 1],2,2,17,2
<environment.Job instance at 0x7f4ad0000320>,4,15,[ 1 12],5,14,29,10
<environment.Job instance at 0x7f4ad01d8410>,2,26,[13  2],3,17,43,14
<environment.Job instance at 0x7f4ad0000460>,6,13,[2 5],7,29,42,14
<environment.Job instance at 0x7f4ad0000640>,9,17,[6 2],10,43,60,31
<environment.Job instance at 0x7f4ad0000780>,10,17,[5 1],11,43,60,31
<environment.Job instance at 0x7f4ad00003c0>,5,14,[ 1 12],6,42,56,38
<environment.Job instance at 0x7f4ad00006e0>,12,13,[14  3],13,60,73,48
<environment.Job instance at 0x7f4ad00008c0>,13,17,[4 6],14,73,90,61
<environment.Job instance at 0x7f4ad00007d0>,11,25,[3 9],12,73,98,69
<environment.Job instance at 0x7f4ad0007e10>,0,12,[14  1],1,1,13,1
<environment.Job instance at 0x7f4ad00e3b90>,1,28,[ 1 13],2,2,30,2
<environment.Job instance at 0x7f4ad00e3d70>,6,16,[3 9],7,30,46,18
<environment.Job instance at 0x7f4ad00e3c80>,4,15,[5 5],5,30,45,21
<environment.Job instance at 0x7f4ad00e3be0>,8,12,[ 5 10],9,46,58,32
<environment.Job instance at 0x7f4ad00e31e0>,5,12,[11  5],6,60,72,60
<environment.Job instance at 0x7f4ad00e3050>,10,12,[ 3 14],11,72,84,60
<environment.Job instance at 0x7f4ad13e0f00>,0,22,[ 4 14],1,1,23,1
<environment.Job instance at 0x7f4ad13e01e0>,3,19,[ 3 14],4,23,42,13
<environment.Job instance at 0x7f4ad13e07d0>,4,21,[14  2],5,62,83,62
<environment.Job instance at 0x7f4ad1228410>,0,18,[10  4],1,1,19,1
<environment.Job instance at 0x7f4ad1228460>,1,13,[6 5],2,19,32,3
<environment.Job instance at 0x7f4ad11d3190>,3,14,[4 5],4,4,18,4
<environment.Job instance at 0x7f4ad11d3410>,4,25,[12  2],5,32,57,28
<environment.Job instance at 0x7f4ad11d3aa0>,8,23,[14  2],9,57,80,51
<environment.Job instance at 0x7f4ad11d36e0>,9,17,[1 7],10,51,68,51
<environment.Job instance at 0x7f4ad11d38c0>,10,15,[5 1],11,80,95,66
<environment.Job instance at 0x7f4ad11d3550>,7,15,[9 5],8,80,95,66
<environment.Job instance at 0x7f4ad0cd70a0>,1,17,[ 2 13],2,5,22,5
<environment.Job instance at 0x7f4ad11d3a50>,5,18,[1 7],6,22,40,11
<environment.Job instance at 0x7f4ad11d3550>,6,12,[ 5 12],7,40,52,23
<environment.Job instance at 0x7f4ad0efffa0>,7,14,[14  1],8,23,37,23
<environment.Job instance at 0x7f4ad0eff5a0>,8,15,[1 6],9,52,67,38
<environment.Job instance at 0x7f4ad0effa00>,9,14,[12  4],10,52,66,38
<environment.Job instance at 0x7f4ad0eff820>,10,18,[11  5],11,66,84,55
<environment.Job instance at 0x7f4ad0ee1960>,3,14,[1 5],4,67,81,61
<environment.Job instance at 0x7f4ad0ee1aa0>,4,12,[ 1 12],5,84,96,68
<environment.Job instance at 0x7f4ad1215050>,3,14,[6 5],4,5,19,5
<environment.Job instance at 0x7f4ad12150f0>,4,27,[7 2],5,6,33,6
<environment.Job instance at 0x7f4ad0eff690>,5,15,[10  3],6,33,48,20
<environment.Job instance at 0x7f4ad0083fa0>,0,18,[ 2 10],1,20,38,20
<environment.Job instance at 0x7f4ad12152d0>,8,13,[9 4],9,48,61,33
<environment.Job instance at 0x7f4ad1215190>,9,25,[6 1],10,48,73,48
<environment.Job instance at 0x7f4ad166ae10>,2,20,[11  1],3,73,93,65
<environment.Job instance at 0x7f4ad1215640>,11,15,[4 5],12,66,81,66
<environment.Job instance at 0x7f4ad121a9b0>,0,27,[ 3 14],1,1,28,1
<environment.Job instance at 0x7f4ad0089050>,5,16,[10  2],6,28,44,15
<environment.Job instance at 0x7f4ad121ac80>,1,20,[5 6],2,28,48,19
<environment.Job instance at 0x7f4ad00895f0>,7,12,[ 5 12],8,48,60,31
<environment.Job instance at 0x7f4ad0089eb0>,8,17,[5 5],9,60,77,48
<environment.Job instance at 0x7f4ad0089d20>,9,13,[8 2],10,49,62,49
<environment.Job instance at 0x7f4ad0089e10>,10,19,[8 4],11,62,81,52
<environment.Job instance at 0x7f4ad0da4b40>,0,26,[ 4 14],1,1,27,1
<environment.Job instance at 0x7f4ad0da4140>,4,17,[13  1],5,27,44,15
<environment.Job instance at 0x7f4ad00831e0>,2,16,[ 1 11],3,27,43,15
<environment.Job instance at 0x7f4ad0da4aa0>,1,16,[4 6],2,44,60,32
<environment.Job instance at 0x7f4ad06c4dc0>,8,13,[5 3],9,44,57,32
<environment.Job instance at 0x7f4ad0da4dc0>,3,15,[14  5],4,60,75,48
<environment.Job instance at 0x7f4ad06c4f00>,10,14,[13  2],11,75,89,60
<environment.Job instance at 0x7f4ada109be0>,0,13,[8 3],1,1,14,1
<environment.Job instance at 0x7f4ada109320>,1,24,[14  3],2,14,38,9
<environment.Job instance at 0x7f4ad00a8cd0>,5,23,[1 5],6,9,32,9
<environment.Job instance at 0x7f4ad00a8a00>,4,13,[ 1 13],5,38,51,22
<environment.Job instance at 0x7f4ad00a8e60>,8,13,[ 1 14],9,51,64,35
<environment.Job instance at 0x7f4ad00a82d0>,7,24,[ 5 13],8,64,88,60
<environment.Job instance at 0x7f4ad0514050>,0,15,[10  1],1,1,16,1
<environment.Job instance at 0x7f4ad05143c0>,1,14,[3 8],2,3,17,3
