Name,Value,Timestamp,Step
NumTrajs,50.0,0,1
NumTimesteps,1360.0,0,1
MaxRew,-2.8997303871130415,0,1
MeanRew_lower,10.973375631543973,0,1
MeanRew_upper,-14.142005695688235,0,1
MeanSlowdown,4.735,0,1
MeanLen+,27.2,0,1
MeanLen-,13.079755349393963,0,1
MeanEntropy,2.7725846767425537,0,1
NumTrajs,50.0,0,2
NumTimesteps,1282.0,0,2
MaxRew,-4.319091462319898,0,2
MeanRew_lower,10.182284859466547,0,2
MeanRew_upper,-14.525730662704069,0,2
MeanSlowdown,4.255,0,2
MeanLen+,25.64,0,2
MeanLen-,11.535614417966649,0,2
MeanEntropy,2.7725424766540527,0,2
NumTrajs,50.0,0,3
NumTimesteps,1297.0,0,3
MaxRew,-4.913205497416568,0,3
MeanRew_lower,10.44149106066632,0,3
MeanRew_upper,-15.055654205605954,0,3
MeanSlowdown,4.285,0,3
MeanLen+,25.94,0,3
MeanLen-,10.843265190891534,0,3
MeanEntropy,2.7724380493164062,0,3
NumTrajs,50.0,0,4
NumTimesteps,1270.0,0,4
MaxRew,-2.6766327064391278,0,4
MeanRew_lower,10.498565108706893,0,4
MeanRew_upper,-13.506205257109261,0,4
MeanSlowdown,4.465,0,4
MeanLen+,25.4,0,4
MeanLen-,12.086355943790503,0,4
MeanEntropy,2.77232027053833,0,4
NumTrajs,50.0,0,5
NumTimesteps,1232.0,0,5
MaxRew,-2.4691027244906314,0,5
MeanRew_lower,8.1366584454657,0,5
MeanRew_upper,-11.027837241066813,0,5
MeanSlowdown,3.81,0,5
MeanLen+,24.64,0,5
MeanLen-,11.318586484186088,0,5
MeanEntropy,2.7719924449920654,0,5
NumTrajs,50.0,0,6
NumTimesteps,1342.0,0,6
MaxRew,-1.1606997731102766,0,6
MeanRew_lower,8.752008954633952,0,6
MeanRew_upper,-13.765439985273197,0,6
MeanSlowdown,4.58,0,6
MeanLen+,26.84,0,6
MeanLen-,13.887202742093168,0,6
MeanEntropy,2.7718183994293213,0,6
NumTrajs,50.0,0,7
NumTimesteps,1403.0,0,7
MaxRew,-1.1606997731102766,0,7
MeanRew_lower,9.51820409378226,0,7
MeanRew_upper,-14.246763367305194,0,7
MeanSlowdown,4.87,0,7
MeanLen+,28.06,0,7
MeanLen-,15.469208124529192,0,7
MeanEntropy,2.771564483642578,0,7
NumTrajs,50.0,0,8
NumTimesteps,1342.0,0,8
MaxRew,-1.6049561763249016,0,8
MeanRew_lower,9.648601931688601,0,8
MeanRew_upper,-12.51414634907427,0,8
MeanSlowdown,4.49,0,8
MeanLen+,26.84,0,8
MeanLen-,10.89286004683802,0,8
MeanEntropy,2.7705581188201904,0,8
NumTrajs,50.0,0,9
NumTimesteps,1276.0,0,9
MaxRew,-0.9551570825086124,0,9
MeanRew_lower,8.73933614426983,0,9
MeanRew_upper,-10.955647096201819,0,9
MeanSlowdown,3.99,0,9
MeanLen+,25.52,0,9
MeanLen-,12.157697150365278,0,9
MeanEntropy,2.769901990890503,0,9
NumTrajs,50.0,0,10
NumTimesteps,1378.0,0,10
MaxRew,-2.804974851219512,0,10
MeanRew_lower,7.919189119879642,0,10
MeanRew_upper,-13.050510434430999,0,10
MeanSlowdown,4.87,0,10
MeanLen+,27.56,0,10
MeanLen-,13.727578082094452,0,10
MeanEntropy,2.769207715988159,0,10
NumTrajs,50.0,0,11
NumTimesteps,1348.0,0,11
MaxRew,-3.808221366193955,0,11
MeanRew_lower,9.253498633862185,0,11
MeanRew_upper,-11.79989939791291,0,11
MeanSlowdown,3.67,0,11
MeanLen+,26.96,0,11
MeanLen-,12.823353695504153,0,11
MeanEntropy,2.7665436267852783,0,11
NumTrajs,50.0,0,12
NumTimesteps,1451.0,0,12
MaxRew,-1.7863065571380747,0,12
MeanRew_lower,8.032610157244257,0,12
MeanRew_upper,-9.76191201059352,0,12
MeanSlowdown,4.175,0,12
MeanLen+,29.02,0,12
MeanLen-,19.772192594651713,0,12
MeanEntropy,2.7671499252319336,0,12
NumTrajs,50.0,0,13
NumTimesteps,1366.0,0,13
MaxRew,-2.4816743172676836,0,13
MeanRew_lower,6.835328523431356,0,13
MeanRew_upper,-11.162912480777129,0,13
MeanSlowdown,3.985,0,13
MeanLen+,27.32,0,13
MeanLen-,14.43667551758368,0,13
MeanEntropy,2.7639660835266113,0,13
NumTrajs,50.0,0,14
NumTimesteps,1301.0,0,14
MaxRew,-2.769175394039859,0,14
MeanRew_lower,7.343104508416088,0,14
MeanRew_upper,-10.890365797890405,0,14
MeanSlowdown,3.38,0,14
MeanLen+,26.02,0,14
MeanLen-,12.786696211297116,0,14
MeanEntropy,2.762606620788574,0,14
NumTrajs,50.0,0,15
NumTimesteps,1509.0,0,15
MaxRew,-3.6051897063504725,0,15
MeanRew_lower,7.387083711125393,0,15
MeanRew_upper,-11.562383408938427,0,15
MeanSlowdown,4.935,0,15
MeanLen+,30.18,0,15
MeanLen-,19.58437132000923,0,15
MeanEntropy,2.765244245529175,0,15
NumTrajs,50.0,0,16
NumTimesteps,1347.0,0,16
MaxRew,-2.246082430280147,0,16
MeanRew_lower,8.203625578372,0,16
MeanRew_upper,-11.1503954894613,0,16
MeanSlowdown,3.76,0,16
MeanLen+,26.94,0,16
MeanLen-,12.073789794426602,0,16
MeanEntropy,2.7622411251068115,0,16
NumTrajs,50.0,0,17
NumTimesteps,1337.0,0,17
MaxRew,-1.2409854041553767,0,17
MeanRew_lower,9.02319214488074,0,17
MeanRew_upper,-11.062856582363517,0,17
MeanSlowdown,4.205,0,17
MeanLen+,26.74,0,17
MeanLen-,9.264577702194526,0,17
MeanEntropy,2.759901523590088,0,17
NumTrajs,50.0,0,18
NumTimesteps,1420.0,0,18
MaxRew,-2.0933604562381576,0,18
MeanRew_lower,8.569983196772004,0,18
MeanRew_upper,-11.283000971431868,0,18
MeanSlowdown,4.19,0,18
MeanLen+,28.4,0,18
MeanLen-,12.242548754242312,0,18
MeanEntropy,2.7595691680908203,0,18
NumTrajs,50.0,0,19
NumTimesteps,1365.0,0,19
MaxRew,-1.2425326078842454,0,19
MeanRew_lower,7.931898107287267,0,19
MeanRew_upper,-10.625248062351027,0,19
MeanSlowdown,4.035,0,19
MeanLen+,27.3,0,19
MeanLen-,11.014989786649828,0,19
MeanEntropy,2.757293939590454,0,19
NumTrajs,50.0,0,20
NumTimesteps,1303.0,0,20
MaxRew,-1.1541524518468453,0,20
MeanRew_lower,7.615582471059337,0,20
MeanRew_upper,-10.115252761191277,0,20
MeanSlowdown,3.9,0,20
MeanLen+,26.06,0,20
MeanLen-,9.377441015543633,0,20
MeanEntropy,2.756171703338623,0,20
NumTrajs,50.0,0,21
NumTimesteps,1355.0,0,21
MaxRew,-4.91276589355717,0,21
MeanRew_lower,5.9846967313150925,0,21
MeanRew_upper,-11.00991974782207,0,21
MeanSlowdown,3.72,0,21
MeanLen+,27.1,0,21
MeanLen-,12.037026210821342,0,21
MeanEntropy,2.7569007873535156,0,21
NumTrajs,50.0,0,22
NumTimesteps,1295.0,0,22
MaxRew,-4.128875059656492,0,22
MeanRew_lower,5.362361751573035,0,22
MeanRew_upper,-10.155690241935481,0,22
MeanSlowdown,3.555,0,22
MeanLen+,25.9,0,22
MeanLen-,10.670051546267242,0,22
MeanEntropy,2.7550878524780273,0,22
NumTrajs,50.0,0,23
NumTimesteps,1350.0,0,23
MaxRew,-1.8925214239784136,0,23
MeanRew_lower,7.312144113340431,0,23
MeanRew_upper,-9.561632672995735,0,23
MeanSlowdown,3.55,0,23
MeanLen+,27.0,0,23
MeanLen-,11.310172412478954,0,23
MeanEntropy,2.751155376434326,0,23
NumTrajs,50.0,0,24
NumTimesteps,1328.0,0,24
MaxRew,-6.091777715053035,0,24
MeanRew_lower,7.0653306811890415,0,24
MeanRew_upper,-12.486757881461891,0,24
MeanSlowdown,3.225,0,24
MeanLen+,26.56,0,24
MeanLen-,10.95656880597206,0,24
MeanEntropy,2.7485969066619873,0,24
NumTrajs,50.0,0,25
NumTimesteps,1279.0,0,25
MaxRew,-1.0114198246370836,0,25
MeanRew_lower,7.5622682393142195,0,25
MeanRew_upper,-9.193765158397872,0,25
MeanSlowdown,3.425,0,25
MeanLen+,25.58,0,25
MeanLen-,9.779754598148156,0,25
MeanEntropy,2.752459764480591,0,25
NumTrajs,50.0,0,26
NumTimesteps,1370.0,0,26
MaxRew,-3.538354910409649,0,26
MeanRew_lower,6.197813262207097,0,26
MeanRew_upper,-10.73320695975121,0,26
MeanSlowdown,3.69,0,26
MeanLen+,27.4,0,26
MeanLen-,11.237437430304118,0,26
MeanEntropy,2.7440011501312256,0,26
NumTrajs,50.0,0,27
NumTimesteps,1319.0,0,27
MaxRew,-1.8087099647937321,0,27
MeanRew_lower,7.419654225972429,0,27
MeanRew_upper,-9.78861609583554,0,27
MeanSlowdown,2.975,0,27
MeanLen+,26.38,0,27
MeanLen-,9.903312577112771,0,27
MeanEntropy,2.743353843688965,0,27
NumTrajs,50.0,0,28
NumTimesteps,1336.0,0,28
MaxRew,-1.648750525570188,0,28
MeanRew_lower,7.350528348508006,0,28
MeanRew_upper,-8.661105406274508,0,28
MeanSlowdown,3.125,0,28
MeanLen+,26.72,0,28
MeanLen-,10.291821996128771,0,28
MeanEntropy,2.7461018562316895,0,28
NumTrajs,50.0,0,29
NumTimesteps,1343.0,0,29
MaxRew,-1.9916527620697113,0,29
MeanRew_lower,8.186737452104953,0,29
MeanRew_upper,-8.679287268423794,0,29
MeanSlowdown,3.395,0,29
MeanLen+,26.86,0,29
MeanLen-,9.808180259354943,0,29
MeanEntropy,2.745483160018921,0,29
NumTrajs,50.0,0,30
NumTimesteps,1307.0,0,30
MaxRew,-2.22716080317253,0,30
MeanRew_lower,7.932517541507324,0,30
MeanRew_upper,-10.182356780495653,0,30
MeanSlowdown,3.435,0,30
MeanLen+,26.14,0,30
MeanLen-,9.459408015304128,0,30
MeanEntropy,2.7367823123931885,0,30
NumTrajs,50.0,0,31
NumTimesteps,1254.0,0,31
MaxRew,-1.8317823977256933,0,31
MeanRew_lower,7.077629225805219,0,31
MeanRew_upper,-9.8039369553553,0,31
MeanSlowdown,3.395,0,31
MeanLen+,25.08,0,31
MeanLen-,9.354870389267829,0,31
MeanEntropy,2.7372419834136963,0,31
NumTrajs,50.0,0,32
NumTimesteps,1352.0,0,32
MaxRew,-1.5390273914680246,0,32
MeanRew_lower,5.999945794220616,0,32
MeanRew_upper,-9.324936562854399,0,32
MeanSlowdown,3.66,0,32
