Heuristic,Metric,Value,Epoch
SJF,MeanSlowdown,3.142857142857143,47
SJF,MaxRew,-1.3836478232080873,47
SJF,MeanRew_upper,-5.580169510724003,47
SJF,MeanSlowdown,3.142857142857143,48
SJF,MaxRew,-1.3836478232080873,48
SJF,MeanRew_upper,-5.580169510724003,48
SJF,MeanSlowdown,3.142857142857143,49
SJF,MaxRew,-1.3836478232080873,49
SJF,MeanRew_upper,-5.580169510724003,49
SJF,MeanSlowdown,3.142857142857143,50
SJF,MaxRew,-1.3836478232080873,50
SJF,MeanRew_upper,-5.580169510724003,50
SJF,MeanSlowdown,3.142857142857143,51
SJF,MaxRew,-1.3836478232080873,51
SJF,MeanRew_upper,-5.580169510724003,51
SJF,MeanSlowdown,3.142857142857143,52
SJF,MaxRew,-1.3836478232080873,52
SJF,MeanRew_upper,-5.580169510724003,52
SJF,MeanSlowdown,3.142857142857143,53
SJF,MaxRew,-1.3836478232080873,53
SJF,MeanRew_upper,-5.580169510724003,53
SJF,MeanSlowdown,3.142857142857143,54
SJF,MaxRew,-1.3836478232080873,54
SJF,MeanRew_upper,-5.580169510724003,54
SJF,MeanSlowdown,3.142857142857143,55
SJF,MaxRew,-1.3836478232080873,55
SJF,MeanRew_upper,-5.580169510724003,55
SJF,MeanSlowdown,3.142857142857143,56
SJF,MaxRew,-1.3836478232080873,56
SJF,MeanRew_upper,-5.580169510724003,56
SJF,MeanSlowdown,3.142857142857143,57
SJF,MaxRew,-1.3836478232080873,57
SJF,MeanRew_upper,-5.580169510724003,57
SJF,MeanSlowdown,3.142857142857143,58
SJF,MaxRew,-1.3836478232080873,58
SJF,MeanRew_upper,-5.580169510724003,58
SJF,MeanSlowdown,3.142857142857143,59
SJF,MaxRew,-1.3836478232080873,59
SJF,MeanRew_upper,-5.580169510724003,59
SJF,MeanSlowdown,3.142857142857143,60
SJF,MaxRew,-1.3836478232080873,60
SJF,MeanRew_upper,-5.580169510724003,60
SJF,MeanSlowdown,3.142857142857143,61
SJF,MaxRew,-1.3836478232080873,61
SJF,MeanRew_upper,-5.580169510724003,61
SJF,MeanSlowdown,3.142857142857143,62
SJF,MaxRew,-1.3836478232080873,62
SJF,MeanRew_upper,-5.580169510724003,62
SJF,MeanSlowdown,3.142857142857143,63
SJF,MaxRew,-1.3836478232080873,63
SJF,MeanRew_upper,-5.580169510724003,63
SJF,MeanSlowdown,3.142857142857143,64
SJF,MaxRew,-1.3836478232080873,64
SJF,MeanRew_upper,-5.580169510724003,64
SJF,MeanSlowdown,3.142857142857143,65
SJF,MaxRew,-1.3836478232080873,65
SJF,MeanRew_upper,-5.580169510724003,65
SJF,MeanSlowdown,3.142857142857143,66
SJF,MaxRew,-1.3836478232080873,66
SJF,MeanRew_upper,-5.580169510724003,66
SJF,MeanSlowdown,3.142857142857143,67
SJF,MaxRew,-1.3836478232080873,67
SJF,MeanRew_upper,-5.580169510724003,67
SJF,MeanSlowdown,3.142857142857143,68
SJF,MaxRew,-1.3836478232080873,68
SJF,MeanRew_upper,-5.580169510724003,68
SJF,MeanSlowdown,3.142857142857143,69
SJF,MaxRew,-1.3836478232080873,69
SJF,MeanRew_upper,-5.580169510724003,69
SJF,MeanSlowdown,3.142857142857143,70
SJF,MaxRew,-1.3836478232080873,70
SJF,MeanRew_upper,-5.580169510724003,70
SJF,MeanSlowdown,3.142857142857143,71
SJF,MaxRew,-1.3836478232080873,71
