Metric,Value,Timestamp,Epoch
NumTrajs,50.0,0,1
NumTimesteps,2321.0,0,1
MaxRew,-9.832610367978518,0,1
MeanRew_lower,13.018080956776446,0,1
MeanRew_upper,-25.23405301783436,0,1
MeanSlowdown,3.946,0,1
MeanLen+,46.42,0,1
MeanLen-,6.86174904816549,0,1
MeanEntropy,2.7711334228515625,0,1
NumTrajs,50.0,0,2
NumTimesteps,2355.0,0,2
MaxRew,-8.40376925479708,0,2
MeanRew_lower,11.34239879107444,0,2
MeanRew_upper,-22.345373942574575,0,2
MeanSlowdown,4.178,0,2
MeanLen+,47.1,0,2
MeanLen-,6.914477565225011,0,2
MeanEntropy,2.74916410446167,0,2
NumTrajs,50.0,0,3
NumTimesteps,2539.0,0,3
MaxRew,-8.764389810891513,0,3
MeanRew_lower,9.084292154781725,0,3
MeanRew_upper,-18.70958730150435,0,3
MeanSlowdown,4.194,0,3
MeanLen+,50.78,0,3
MeanLen-,12.603634396474693,0,3
MeanEntropy,2.6740620136260986,0,3
NumTrajs,50.0,0,4
NumTimesteps,2537.0,0,4
MaxRew,-2.3830139997011934,0,4
MeanRew_lower,13.024502083858966,0,4
MeanRew_upper,-17.7987755340299,0,4
MeanSlowdown,4.09,0,4
MeanLen+,50.74,0,4
MeanLen-,15.536807908962508,0,4
MeanEntropy,2.6956965923309326,0,4
NumTrajs,50.0,0,5
NumTimesteps,2447.0,0,5
MaxRew,-1.5568838760277415,0,5
MeanRew_lower,13.105641899918258,0,5
MeanRew_upper,-15.633167180802241,0,5
MeanSlowdown,3.992,0,5
MeanLen+,48.94,0,5
MeanLen-,8.305203188363304,0,5
MeanEntropy,2.6606128215789795,0,5
NumTrajs,50.0,0,6
NumTimesteps,2706.0,0,6
MaxRew,0.16028248951807383,0,6
MeanRew_lower,12.083639873455972,0,6
MeanRew_upper,-14.629377994141851,0,6
MeanSlowdown,4.216,0,6
MeanLen+,54.12,0,6
MeanLen-,13.802376606947082,0,6
