Heuristic,Metric,Value,Epoch
SJF,MeanRew_upper,-28.72463272975337,40
SJF,MeanSlowdown,9.0,41
SJF,MaxRew,-25.676269338805074,41
SJF,MeanRew_upper,-28.72463272975337,41
SJF,MeanSlowdown,9.0,42
SJF,MaxRew,-25.676269338805074,42
SJF,MeanRew_upper,-28.72463272975337,42
SJF,MeanSlowdown,9.0,43
SJF,MaxRew,-25.676269338805074,43
SJF,MeanRew_upper,-28.72463272975337,43
SJF,MeanSlowdown,9.0,44
SJF,MaxRew,-25.676269338805074,44
SJF,MeanRew_upper,-28.72463272975337,44
SJF,MeanSlowdown,9.0,45
SJF,MaxRew,-25.676269338805074,45
SJF,MeanRew_upper,-28.72463272975337,45
SJF,MeanSlowdown,9.0,46
SJF,MaxRew,-25.676269338805074,46
SJF,MeanRew_upper,-28.72463272975337,46
SJF,MeanSlowdown,9.0,47
SJF,MaxRew,-25.676269338805074,47
SJF,MeanRew_upper,-28.72463272975337,47
SJF,MeanSlowdown,9.0,48
SJF,MaxRew,-25.676269338805074,48
SJF,MeanRew_upper,-28.72463272975337,48
SJF,MeanSlowdown,9.0,49
SJF,MaxRew,-25.676269338805074,49
SJF,MeanRew_upper,-28.72463272975337,49
SJF,MeanSlowdown,9.0,50
SJF,MaxRew,-25.676269338805074,50
SJF,MeanRew_upper,-28.72463272975337,50
SJF,MeanSlowdown,9.0,51
SJF,MaxRew,-25.676269338805074,51
SJF,MeanRew_upper,-28.72463272975337,51
SJF,MeanSlowdown,9.0,52
SJF,MaxRew,-25.676269338805074,52
SJF,MeanRew_upper,-28.72463272975337,52
SJF,MeanSlowdown,9.0,53
SJF,MaxRew,-25.676269338805074,53
SJF,MeanRew_upper,-28.72463272975337,53
SJF,MeanSlowdown,9.0,54
SJF,MaxRew,-25.676269338805074,54
SJF,MeanRew_upper,-28.72463272975337,54
SJF,MeanSlowdown,9.0,55
SJF,MaxRew,-25.676269338805074,55
SJF,MeanRew_upper,-28.72463272975337,55
SJF,MeanSlowdown,9.0,56
SJF,MaxRew,-25.676269338805074,56
SJF,MeanRew_upper,-28.72463272975337,56
SJF,MeanSlowdown,9.0,57
SJF,MaxRew,-25.676269338805074,57
SJF,MeanRew_upper,-28.72463272975337,57
SJF,MeanSlowdown,9.0,58
SJF,MaxRew,-25.676269338805074,58
SJF,MeanRew_upper,-28.72463272975337,58
SJF,MeanSlowdown,9.0,59
SJF,MaxRew,-25.676269338805074,59
SJF,MeanRew_upper,-28.72463272975337,59
SJF,MeanSlowdown,9.0,60
SJF,MaxRew,-25.676269338805074,60
SJF,MeanRew_upper,-28.72463272975337,60
SJF,MeanSlowdown,9.0,61
SJF,MaxRew,-25.676269338805074,61
SJF,MeanRew_upper,-28.72463272975337,61
SJF,MeanSlowdown,9.0,62
SJF,MaxRew,-25.676269338805074,62
SJF,MeanRew_upper,-28.72463272975337,62
SJF,MeanSlowdown,9.0,63
SJF,MaxRew,-25.676269338805074,63
SJF,MeanRew_upper,-28.72463272975337,63
SJF,MeanSlowdown,9.0,64
SJF,MaxRew,-25.676269338805074,64
SJF,MeanRew_upper,-28.72463272975337,64
SJF,MeanSlowdown,9.0,65
SJF,MaxRew,-25.676269338805074,65
SJF,MeanRew_upper,-28.72463272975337,65
SJF,MeanSlowdown,9.0,66
SJF,MaxRew,-25.676269338805074,66
SJF,MeanRew_upper,-28.72463272975337,66
SJF,MeanSlowdown,9.0,67
SJF,MaxRew,-25.676269338805074,67
SJF,MeanRew_upper,-28.72463272975337,67
SJF,MeanSlowdown,9.0,68
SJF,MaxRew,-25.676269338805074,68
SJF,MeanRew_upper,-28.72463272975337,68
SJF,MeanSlowdown,9.0,69
SJF,MaxRew,-25.676269338805074,69
SJF,MeanRew_upper,-28.72463272975337,69
SJF,MeanSlowdown,9.0,70
SJF,MaxRew,-25.676269338805074,70
SJF,MeanRew_upper,-28.72463272975337,70
SJF,MeanSlowdown,9.0,71
SJF,MaxRew,-25.676269338805074,71
SJF,MeanRew_upper,-28.72463272975337,71
SJF,MeanSlowdown,9.0,72
SJF,MaxRew,-25.676269338805074,72
SJF,MeanRew_upper,-28.72463272975337,72
SJF,MeanSlowdown,9.0,73
SJF,MaxRew,-25.676269338805074,73
SJF,MeanRew_upper,-28.72463272975337,73
SJF,MeanSlowdown,9.0,74
SJF,MaxRew,-25.676269338805074,74
SJF,MeanRew_upper,-28.72463272975337,74
SJF,MeanSlowdown,9.0,75
SJF,MaxRew,-25.676269338805074,75
SJF,MeanRew_upper,-28.72463272975337,75
SJF,MeanSlowdown,9.0,76
SJF,MaxRew,-25.676269338805074,76
SJF,MeanRew_upper,-28.72463272975337,76
SJF,MeanSlowdown,9.0,77
SJF,MaxRew,-25.676269338805074,77
SJF,MeanRew_upper,-28.72463272975337,77
SJF,MeanSlowdown,9.0,78
SJF,MaxRew,-25.676269338805074,78
SJF,MeanRew_upper,-28.72463272975337,78
SJF,MeanSlowdown,9.0,79
SJF,MaxRew,-25.676269338805074,79
SJF,MeanRew_upper,-28.72463272975337,79
SJF,MeanSlowdown,9.0,80
SJF,MaxRew,-25.676269338805074,80
SJF,MeanRew_upper,-28.72463272975337,80
SJF,MeanSlowdown,9.0,81
SJF,MaxRew,-25.676269338805074,81
SJF,MeanRew_upper,-28.72463272975337,81
SJF,MeanSlowdown,9.0,82
SJF,MaxRew,-25.676269338805074,82
SJF,MeanRew_upper,-28.72463272975337,82
SJF,MeanSlowdown,9.0,83
SJF,MaxRew,-25.676269338805074,83
SJF,MeanRew_upper,-28.72463272975337,83
SJF,MeanSlowdown,9.0,84
SJF,MaxRew,-25.676269338805074,84
SJF,MeanRew_upper,-28.72463272975337,84
SJF,MeanSlowdown,9.0,85
SJF,MaxRew,-25.676269338805074,85
SJF,MeanRew_upper,-28.72463272975337,85
SJF,MeanSlowdown,9.0,86
SJF,MaxRew,-25.676269338805074,86
SJF,MeanRew_upper,-28.72463272975337,86
SJF,MeanSlowdown,9.0,87
SJF,MaxRew,-25.676269338805074,87
SJF,MeanRew_upper,-28.72463272975337,87
SJF,MeanSlowdown,9.0,88
SJF,MaxRew,-25.676269338805074,88
SJF,MeanRew_upper,-28.72463272975337,88
SJF,MeanSlowdown,9.0,89
SJF,MaxRew,-25.676269338805074,89
SJF,MeanRew_upper,-28.72463272975337,89
SJF,MeanSlowdown,9.0,90
SJF,MaxRew,-25.676269338805074,90
SJF,MeanRew_upper,-28.72463272975337,90
SJF,MeanSlowdown,9.0,91
SJF,MaxRew,-25.676269338805074,91
SJF,MeanRew_upper,-28.72463272975337,91
SJF,MeanSlowdown,9.0,92
SJF,MaxRew,-25.676269338805074,92
SJF,MeanRew_upper,-28.72463272975337,92
SJF,MeanSlowdown,9.0,93
SJF,MaxRew,-25.676269338805074,93
SJF,MeanRew_upper,-28.72463272975337,93
SJF,MeanSlowdown,9.0,94
SJF,MaxRew,-25.676269338805074,94
SJF,MeanRew_upper,-28.72463272975337,94
SJF,MeanSlowdown,9.0,95
SJF,MaxRew,-25.676269338805074,95
SJF,MeanRew_upper,-28.72463272975337,95
SJF,MeanSlowdown,9.0,96
SJF,MaxRew,-25.676269338805074,96
SJF,MeanRew_upper,-28.72463272975337,96
SJF,MeanSlowdown,9.0,97
SJF,MaxRew,-25.676269338805074,97
SJF,MeanRew_upper,-28.72463272975337,97
SJF,MeanSlowdown,9.0,98
SJF,MaxRew,-25.676269338805074,98
SJF,MeanRew_upper,-28.72463272975337,98
SJF,MeanSlowdown,9.0,99
SJF,MaxRew,-25.676269338805074,99
SJF,MeanRew_upper,-28.72463272975337,99
SJF,MeanSlowdown,9.0,100
SJF,MaxRew,-25.676269338805074,100
SJF,MeanRew_upper,-28.72463272975337,100
SJF,MeanSlowdown,9.0,101
SJF,MaxRew,-25.676269338805074,101
SJF,MeanRew_upper,-28.72463272975337,101
SJF,MeanSlowdown,9.0,102
SJF,MaxRew,-25.676269338805074,102
SJF,MeanRew_upper,-28.72463272975337,102
SJF,MeanSlowdown,9.0,103
SJF,MaxRew,-25.676269338805074,103
SJF,MeanRew_upper,-28.72463272975337,103
SJF,MeanSlowdown,9.0,104
SJF,MaxRew,-25.676269338805074,104
SJF,MeanRew_upper,-28.72463272975337,104
SJF,MeanSlowdown,9.0,105
SJF,MaxRew,-25.676269338805074,105
SJF,MeanRew_upper,-28.72463272975337,105
SJF,MeanSlowdown,9.0,106
SJF,MaxRew,-25.676269338805074,106
SJF,MeanRew_upper,-28.72463272975337,106
SJF,MeanSlowdown,9.0,107
SJF,MaxRew,-25.676269338805074,107
SJF,MeanRew_upper,-28.72463272975337,107
SJF,MeanSlowdown,9.0,108
SJF,MaxRew,-25.676269338805074,108
SJF,MeanRew_upper,-28.72463272975337,108
SJF,MeanSlowdown,9.0,109
SJF,MaxRew,-25.676269338805074,109
SJF,MeanRew_upper,-28.72463272975337,109
SJF,MeanSlowdown,9.0,110
SJF,MaxRew,-25.676269338805074,110
SJF,MeanRew_upper,-28.72463272975337,110
SJF,MeanSlowdown,9.0,111
SJF,MaxRew,-25.676269338805074,111
SJF,MeanRew_upper,-28.72463272975337,111
SJF,MeanSlowdown,9.0,112
SJF,MaxRew,-25.676269338805074,112
SJF,MeanRew_upper,-28.72463272975337,112
SJF,MeanSlowdown,9.0,113
SJF,MaxRew,-25.676269338805074,113
SJF,MeanRew_upper,-28.72463272975337,113
SJF,MeanSlowdown,9.0,114
SJF,MaxRew,-25.676269338805074,114
SJF,MeanRew_upper,-28.72463272975337,114
SJF,MeanSlowdown,9.0,115
SJF,MaxRew,-25.676269338805074,115
SJF,MeanRew_upper,-28.72463272975337,115
SJF,MeanSlowdown,9.0,116
SJF,MaxRew,-25.676269338805074,116
SJF,MeanRew_upper,-28.72463272975337,116
SJF,MeanSlowdown,9.0,117
SJF,MaxRew,-25.676269338805074,117
SJF,MeanRew_upper,-28.72463272975337,117
SJF,MeanSlowdown,9.0,118
SJF,MaxRew,-25.676269338805074,118
SJF,MeanRew_upper,-28.72463272975337,118
SJF,MeanSlowdown,9.0,119
SJF,MaxRew,-25.676269338805074,119
SJF,MeanRew_upper,-28.72463272975337,119
SJF,MeanSlowdown,9.0,120
SJF,MaxRew,-25.676269338805074,120
SJF,MeanRew_upper,-28.72463272975337,120
SJF,MeanSlowdown,9.0,121
SJF,MaxRew,-25.676269338805074,121
SJF,MeanRew_upper,-28.72463272975337,121
SJF,MeanSlowdown,9.0,122
SJF,MaxRew,-25.676269338805074,122
SJF,MeanRew_upper,-28.72463272975337,122
SJF,MeanSlowdown,9.0,123
SJF,MaxRew,-25.676269338805074,123
SJF,MeanRew_upper,-28.72463272975337,123
SJF,MeanSlowdown,9.0,124
SJF,MaxRew,-25.676269338805074,124
SJF,MeanRew_upper,-28.72463272975337,124
SJF,MeanSlowdown,9.0,125
SJF,MaxRew,-25.676269338805074,125
SJF,MeanRew_upper,-28.72463272975337,125
SJF,MeanSlowdown,9.0,126
SJF,MaxRew,-25.676269338805074,126
SJF,MeanRew_upper,-28.72463272975337,126
SJF,MeanSlowdown,9.0,127
SJF,MaxRew,-25.676269338805074,127
SJF,MeanRew_upper,-28.72463272975337,127
SJF,MeanSlowdown,9.0,128
SJF,MaxRew,-25.676269338805074,128
SJF,MeanRew_upper,-28.72463272975337,128
SJF,MeanSlowdown,9.0,129
SJF,MaxRew,-25.676269338805074,129
SJF,MeanRew_upper,-28.72463272975337,129
SJF,MeanSlowdown,9.0,130
SJF,MaxRew,-25.676269338805074,130
SJF,MeanRew_upper,-28.72463272975337,130
SJF,MeanSlowdown,9.0,131
SJF,MaxRew,-25.676269338805074,131
SJF,MeanRew_upper,-28.72463272975337,131
SJF,MeanSlowdown,9.0,132
SJF,MaxRew,-25.676269338805074,132
SJF,MeanRew_upper,-28.72463272975337,132
SJF,MeanSlowdown,9.0,133
SJF,MaxRew,-25.676269338805074,133
SJF,MeanRew_upper,-28.72463272975337,133
SJF,MeanSlowdown,9.0,134
SJF,MaxRew,-25.676269338805074,134
SJF,MeanRew_upper,-28.72463272975337,134
SJF,MeanSlowdown,9.0,135
SJF,MaxRew,-25.676269338805074,135
SJF,MeanRew_upper,-28.72463272975337,135
SJF,MeanSlowdown,9.0,136
SJF,MaxRew,-25.676269338805074,136
SJF,MeanRew_upper,-28.72463272975337,136
SJF,MeanSlowdown,9.0,137
SJF,MaxRew,-25.676269338805074,137
SJF,MeanRew_upper,-28.72463272975337,137
SJF,MeanSlowdown,9.0,138
SJF,MaxRew,-25.676269338805074,138
SJF,MeanRew_upper,-28.72463272975337,138
SJF,MeanSlowdown,9.0,139
SJF,MaxRew,-25.676269338805074,139
SJF,MeanRew_upper,-28.72463272975337,139
SJF,MeanSlowdown,9.0,140
SJF,MaxRew,-25.676269338805074,140
SJF,MeanRew_upper,-28.72463272975337,140
SJF,MeanSlowdown,9.0,141
SJF,MaxRew,-25.676269338805074,141
SJF,MeanRew_upper,-28.72463272975337,141
SJF,MeanSlowdown,9.0,142
SJF,MaxRew,-25.676269338805074,142
SJF,MeanRew_upper,-28.72463272975337,142
SJF,MeanSlowdown,9.0,143
SJF,MaxRew,-25.676269338805074,143
SJF,MeanRew_upper,-28.72463272975337,143
SJF,MeanSlowdown,9.0,144
SJF,MaxRew,-25.676269338805074,144
SJF,MeanRew_upper,-28.72463272975337,144
SJF,MeanSlowdown,9.0,145
SJF,MaxRew,-25.676269338805074,145
SJF,MeanRew_upper,-28.72463272975337,145
SJF,MeanSlowdown,9.0,146
SJF,MaxRew,-25.676269338805074,146
SJF,MeanRew_upper,-28.72463272975337,146
SJF,MeanSlowdown,9.0,147
SJF,MaxRew,-25.676269338805074,147
SJF,MeanRew_upper,-28.72463272975337,147
SJF,MeanSlowdown,9.0,148
SJF,MaxRew,-25.676269338805074,148
SJF,MeanRew_upper,-28.72463272975337,148
SJF,MeanSlowdown,9.0,149
SJF,MaxRew,-25.676269338805074,149
SJF,MeanRew_upper,-28.72463272975337,149
SJF,MeanSlowdown,9.0,150
SJF,MaxRew,-25.676269338805074,150
SJF,MeanRew_upper,-28.72463272975337,150
SJF,MeanSlowdown,9.0,151
SJF,MaxRew,-25.676269338805074,151
SJF,MeanRew_upper,-28.72463272975337,151
SJF,MeanSlowdown,9.0,152
SJF,MaxRew,-25.676269338805074,152
SJF,MeanRew_upper,-28.72463272975337,152
SJF,MeanSlowdown,9.0,153
SJF,MaxRew,-25.676269338805074,153
SJF,MeanRew_upper,-28.72463272975337,153
SJF,MeanSlowdown,9.0,154
SJF,MaxRew,-25.676269338805074,154
SJF,MeanRew_upper,-28.72463272975337,154
SJF,MeanSlowdown,9.0,155
SJF,MaxRew,-25.676269338805074,155
SJF,MeanRew_upper,-28.72463272975337,155
SJF,MeanSlowdown,9.0,156
SJF,MaxRew,-25.676269338805074,156
SJF,MeanRew_upper,-28.72463272975337,156
SJF,MeanSlowdown,9.0,157
SJF,MaxRew,-25.676269338805074,157
SJF,MeanRew_upper,-28.72463272975337,157
SJF,MeanSlowdown,9.0,158
SJF,MaxRew,-25.676269338805074,158
SJF,MeanRew_upper,-28.72463272975337,158
SJF,MeanSlowdown,9.0,159
SJF,MaxRew,-25.676269338805074,159
SJF,MeanRew_upper,-28.72463272975337,159
SJF,MeanSlowdown,9.0,160
SJF,MaxRew,-25.676269338805074,160
SJF,MeanRew_upper,-28.72463272975337,160
SJF,MeanSlowdown,9.0,161
SJF,MaxRew,-25.676269338805074,161
SJF,MeanRew_upper,-28.72463272975337,161
SJF,MeanSlowdown,9.0,162
SJF,MaxRew,-25.676269338805074,162
SJF,MeanRew_upper,-28.72463272975337,162
SJF,MeanSlowdown,9.0,163
SJF,MaxRew,-25.676269338805074,163
SJF,MeanRew_upper,-28.72463272975337,163
SJF,MeanSlowdown,9.0,164
SJF,MaxRew,-25.676269338805074,164
SJF,MeanRew_upper,-28.72463272975337,164
SJF,MeanSlowdown,9.0,165
SJF,MaxRew,-25.676269338805074,165
SJF,MeanRew_upper,-28.72463272975337,165
SJF,MeanSlowdown,9.0,166
SJF,MaxRew,-25.676269338805074,166
SJF,MeanRew_upper,-28.72463272975337,166
SJF,MeanSlowdown,9.0,167
SJF,MaxRew,-25.676269338805074,167
SJF,MeanRew_upper,-28.72463272975337,167
SJF,MeanSlowdown,9.0,168
SJF,MaxRew,-25.676269338805074,168
SJF,MeanRew_upper,-28.72463272975337,168
