Metric,Value,Timestamp,Epoch
NumTrajs,50.0,0,1
NumTimesteps,1358.0,0,1
MaxRew,4.23343993018859,0,1
MeanRew_lower,10.528257127037753,0,1
MeanRew_upper,-6.618923753274362,0,1
MeanSlowdown,3.8214285714285716,0,1
MeanLen+,27.16,0,1
MeanLen-,10.28272337467074,0,1
MeanEntropy,2.771818161010742,0,1
NumTrajs,50.0,0,2
NumTimesteps,1409.0,0,2
MaxRew,7.902743282837141,0,2
MeanRew_lower,9.89393494783036,0,2
MeanRew_upper,-5.779678587367829,0,2
MeanSlowdown,4.185714285714286,0,2
MeanLen+,28.18,0,2
MeanLen-,11.568387960299395,0,2
MeanEntropy,2.7610702514648438,0,2
NumTrajs,50.0,0,3
NumTimesteps,1356.0,0,3
MaxRew,3.0519933749072994,0,3
MeanRew_lower,10.945816101337288,0,3
MeanRew_upper,-6.060286439637402,0,3
MeanSlowdown,4.171428571428572,0,3
MeanLen+,27.12,0,3
MeanLen-,11.122301920016378,0,3
MeanEntropy,2.7438645362854004,0,3
NumTrajs,50.0,0,4
NumTimesteps,1367.0,0,4
MaxRew,7.837859353293507,0,4
MeanRew_lower,9.937206609020564,0,4
MeanRew_upper,-2.566362644938348,0,4
MeanSlowdown,3.2357142857142858,0,4
MeanLen+,27.34,0,4
MeanLen-,10.218825764245127,0,4
MeanEntropy,2.6953184604644775,0,4
NumTrajs,50.0,0,5
NumTimesteps,1363.0,0,5
MaxRew,4.959911545560148,0,5
MeanRew_lower,9.046536489513107,0,5
MeanRew_upper,-4.9319162167707296,0,5
MeanSlowdown,3.907142857142857,0,5
MeanLen+,27.26,0,5
MeanLen-,10.99419847010231,0,5
MeanEntropy,2.6896109580993652,0,5
NumTrajs,50.0,0,6
NumTimesteps,1294.0,0,6
MaxRew,7.57329813720155,0,6
MeanRew_lower,10.488205652990864,0,6
MeanRew_upper,-2.830509889893417,0,6
MeanSlowdown,3.7142857142857144,0,6
MeanLen+,25.88,0,6
MeanLen-,10.40507568449168,0,6
MeanEntropy,2.679699420928955,0,6
NumTrajs,50.0,0,7
NumTimesteps,1377.0,0,7
MaxRew,6.860995162160847,0,7
MeanRew_lower,10.251640935562122,0,7
MeanRew_upper,-1.404513584011979,0,7
MeanSlowdown,3.3785714285714286,0,7
MeanLen+,27.54,0,7
MeanLen-,11.888162179243686,0,7
MeanEntropy,2.5574047565460205,0,7
NumTrajs,50.0,0,8
NumTimesteps,1488.0,0,8
MaxRew,5.760300534848076,0,8
MeanRew_lower,7.986903703855419,0,8
MeanRew_upper,-1.6091281116763678,0,8
MeanSlowdown,4.3428571428571425,0,8
MeanLen+,29.76,0,8
MeanLen-,13.382914480784818,0,8
MeanEntropy,2.3627212047576904,0,8
NumTrajs,50.0,0,9
NumTimesteps,2065.0,0,9
MaxRew,4.969856555651871,0,9
MeanRew_lower,7.754404804043262,0,9
MeanRew_upper,-0.6143213421359169,0,9
MeanSlowdown,6.378571428571429,0,9
MeanLen+,41.3,0,9
MeanLen-,28.540672732085348,0,9
MeanEntropy,1.8435949087142944,0,9
NumTrajs,50.0,0,10
NumTimesteps,1620.0,0,10
MaxRew,6.246790442942986,0,10
MeanRew_lower,8.913783223107599,0,10
MeanRew_upper,0.1888054125046288,0,10
MeanSlowdown,5.307142857142857,0,10
MeanLen+,32.4,0,10
MeanLen-,23.89476930208785,0,10
MeanEntropy,2.189213752746582,0,10
NumTrajs,50.0,0,11
NumTimesteps,1542.0,0,11
MaxRew,5.935821255049988,0,11
MeanRew_lower,9.276819982838596,0,11
MeanRew_upper,-0.12012623549165934,0,11
MeanSlowdown,4.542857142857143,0,11
MeanLen+,30.84,0,11
MeanLen-,23.813743930764016,0,11
MeanEntropy,2.0474772453308105,0,11
NumTrajs,50.0,0,12
NumTimesteps,1383.0,0,12
MaxRew,6.172815795249645,0,12
MeanRew_lower,10.655678393029076,0,12
MeanRew_upper,0.9691226957073219,0,12
MeanSlowdown,4.228571428571429,0,12
MeanLen+,27.66,0,12
MeanLen-,9.807364579743123,0,12
MeanEntropy,2.156187057495117,0,12
NumTrajs,50.0,0,13
NumTimesteps,1524.0,0,13
MaxRew,6.642865594270203,0,13
MeanRew_lower,10.244196806287801,0,13
MeanRew_upper,3.1719227957806897,0,13
MeanSlowdown,4.871428571428571,0,13
MeanLen+,30.48,0,13
MeanLen-,17.03201690933872,0,13
MeanEntropy,2.178907632827759,0,13
NumTrajs,50.0,0,14
NumTimesteps,1342.0,0,14
MaxRew,6.419999410810961,0,14
MeanRew_lower,9.283712914335144,0,14
MeanRew_upper,0.8187304027332908,0,14
MeanSlowdown,4.064285714285714,0,14
MeanLen+,26.84,0,14
MeanLen-,10.467779134085703,0,14
MeanEntropy,2.4309732913970947,0,14
NumTrajs,50.0,0,15
NumTimesteps,1361.0,0,15
MaxRew,7.115267593996057,0,15
MeanRew_lower,10.85399828532063,0,15
MeanRew_upper,-0.3462592824172415,0,15
MeanSlowdown,4.0,0,15
MeanLen+,27.22,0,15
MeanLen-,11.602223924748222,0,15
MeanEntropy,2.492450475692749,0,15
NumTrajs,50.0,0,16
NumTimesteps,1350.0,0,16
MaxRew,6.8445863876842195,0,16
MeanRew_lower,9.803454147189594,0,16
MeanRew_upper,0.6371400937416581,0,16
MeanSlowdown,3.585714285714286,0,16
MeanLen+,27.0,0,16
MeanLen-,12.42095004417939,0,16
MeanEntropy,2.461751937866211,0,16
NumTrajs,50.0,0,17
NumTimesteps,1330.0,0,17
MaxRew,7.143288034219654,0,17
MeanRew_lower,9.651372379148404,0,17
MeanRew_upper,0.2811868185764077,0,17
MeanSlowdown,3.892857142857143,0,17
MeanLen+,26.6,0,17
MeanLen-,12.48198702130394,0,17
MeanEntropy,2.520953416824341,0,17
NumTrajs,50.0,0,18
NumTimesteps,1446.0,0,18
MaxRew,7.375782368217726,0,18
MeanRew_lower,10.42816189557351,0,18
MeanRew_upper,0.8620893946632937,0,18
MeanSlowdown,4.05,0,18
MeanLen+,28.92,0,18
MeanLen-,15.622855052774446,0,18
MeanEntropy,2.4421889781951904,0,18
NumTrajs,50.0,0,19
NumTimesteps,1351.0,0,19
MaxRew,6.788565199547551,0,19
MeanRew_lower,10.822694665376769,0,19
MeanRew_upper,0.7635073471038909,0,19
MeanSlowdown,3.0214285714285714,0,19
MeanLen+,27.02,0,19
MeanLen-,11.488237462726822,0,19
MeanEntropy,2.301922559738159,0,19
NumTrajs,50.0,0,20
NumTimesteps,1355.0,0,20
MaxRew,7.120354707449178,0,20
MeanRew_lower,9.353957954032042,0,20
MeanRew_upper,1.8372118372114397,0,20
MeanSlowdown,3.8714285714285714,0,20
MeanLen+,27.1,0,20
MeanLen-,14.018915792599655,0,20
MeanEntropy,2.289816379547119,0,20
NumTrajs,50.0,0,21
NumTimesteps,1399.0,0,21
MaxRew,6.964855970783039,0,21
MeanRew_lower,8.430330420864856,0,21
MeanRew_upper,-0.005832481936862806,0,21
MeanSlowdown,3.664285714285714,0,21
MeanLen+,27.98,0,21
MeanLen-,23.095878420185713,0,21
MeanEntropy,2.2756519317626953,0,21
NumTrajs,50.0,0,22
NumTimesteps,1350.0,0,22
MaxRew,7.253885981880647,0,22
MeanRew_lower,9.721015460533666,0,22
MeanRew_upper,1.2825171837521991,0,22
MeanSlowdown,3.907142857142857,0,22
MeanLen+,27.0,0,22
MeanLen-,13.836184445142381,0,22
MeanEntropy,2.3582825660705566,0,22
NumTrajs,50.0,0,23
NumTimesteps,1301.0,0,23
MaxRew,6.767086859359859,0,23
MeanRew_lower,11.243884489530997,0,23
MeanRew_upper,3.2145564677038148,0,23
MeanSlowdown,3.8142857142857145,0,23
MeanLen+,26.02,0,23
MeanLen-,12.16468659686718,0,23
MeanEntropy,2.333186626434326,0,23
NumTrajs,50.0,0,24
NumTimesteps,1352.0,0,24
MaxRew,6.3070320824661135,0,24
MeanRew_lower,10.504367418174434,0,24
MeanRew_upper,1.731495176397167,0,24
MeanSlowdown,4.3,0,24
MeanLen+,27.04,0,24
MeanLen-,13.335606472898036,0,24
MeanEntropy,2.2420148849487305,0,24
NumTrajs,50.0,0,25
NumTimesteps,1394.0,0,25
MaxRew,7.179137137100014,0,25
MeanRew_lower,9.962886748083873,0,25
MeanRew_upper,2.2433803512538892,0,25
MeanSlowdown,3.907142857142857,0,25
MeanLen+,27.88,0,25
MeanLen-,14.247301498880411,0,25
MeanEntropy,2.255764961242676,0,25
NumTrajs,50.0,0,26
NumTimesteps,1659.0,0,26
MaxRew,7.062988469484611,0,26
MeanRew_lower,9.922438289966268,0,26
MeanRew_upper,2.26440591907056,0,26
MeanSlowdown,4.357142857142857,0,26
MeanLen+,33.18,0,26
MeanLen-,18.675856071409417,0,26
MeanEntropy,1.969101071357727,0,26
NumTrajs,50.0,0,27
NumTimesteps,1853.0,0,27
MaxRew,7.022374157134935,0,27
MeanRew_lower,11.218060230773423,0,27
MeanRew_upper,1.40958870200582,0,27
MeanSlowdown,4.821428571428571,0,27
MeanLen+,37.06,0,27
MeanLen-,26.85174854641686,0,27
MeanEntropy,1.62812077999115,0,27
NumTrajs,50.0,0,28
NumTimesteps,1636.0,0,28
MaxRew,6.9928569326240835,0,28
MeanRew_lower,11.438429390944762,0,28
MeanRew_upper,3.314949846801803,0,28
MeanSlowdown,5.628571428571429,0,28
MeanLen+,32.72,0,28
MeanLen-,30.364479247963402,0,28
MeanEntropy,2.122972011566162,0,28
NumTrajs,50.0,0,29
NumTimesteps,1669.0,0,29
MaxRew,7.280863416740888,0,29
MeanRew_lower,10.732332884734545,0,29
MeanRew_upper,2.813082699875579,0,29
MeanSlowdown,4.442857142857143,0,29
MeanLen+,33.38,0,29
MeanLen-,30.78239107022065,0,29
MeanEntropy,1.8270372152328491,0,29
NumTrajs,50.0,0,30
NumTimesteps,1770.0,0,30
MaxRew,7.130027479262187,0,30
MeanRew_lower,10.119545002220635,0,30
MeanRew_upper,1.982009448243209,0,30
MeanSlowdown,4.578571428571428,0,30
MeanLen+,35.4,0,30
MeanLen-,50.808660679061404,0,30
MeanEntropy,2.2961955070495605,0,30
NumTrajs,50.0,0,31
NumTimesteps,1313.0,0,31
MaxRew,7.683520722819461,0,31
MeanRew_lower,10.460482016145942,0,31
MeanRew_upper,2.5587997665883266,0,31
MeanSlowdown,3.2142857142857144,0,31
MeanLen+,26.26,0,31
MeanLen-,10.01760450407182,0,31
MeanEntropy,2.2656331062316895,0,31
NumTrajs,50.0,0,32
NumTimesteps,1449.0,0,32
MaxRew,7.814065611758092,0,32
MeanRew_lower,10.736351923367376,0,32
MeanRew_upper,2.8970919337934458,0,32
MeanSlowdown,3.8857142857142857,0,32
MeanLen+,28.98,0,32
MeanLen-,12.172904337092278,0,32
MeanEntropy,2.110703468322754,0,32
NumTrajs,50.0,0,33
NumTimesteps,1500.0,0,33
MaxRew,7.87708888236614,0,33
MeanRew_lower,11.324165233070165,0,33
MeanRew_upper,5.030363536827398,0,33
MeanSlowdown,3.05,0,33
MeanLen+,30.0,0,33
MeanLen-,13.209087780766694,0,33
MeanEntropy,2.0340070724487305,0,33
NumTrajs,50.0,0,34
NumTimesteps,1513.0,0,34
