iteration,job object,job ID,job Length,job ressource requirement,job enter time,job start time,job finish time,job waiting time,current time
<environment.Job instance at 0x7ff19f3104b0>,25,1,[12  5],26,129,130,101
<environment.Job instance at 0x7ff19f310aa0>,26,2,[1 8],27,104,106,101
<environment.Job instance at 0x7ff19f310b40>,27,3,[9 3],28,130,133,104
<environment.Job instance at 0x7ff19f3105a0>,28,28,[6 2],29,130,158,129
<environment.Job instance at 0x7ff19f3108c0>,29,17,[8 3],30,133,150,129
<environment.Job instance at 0x7ff19f3100f0>,23,15,[2 5],24,150,165,136
<environment.Job instance at 0x7ff19f310be0>,31,1,[1 6],32,136,137,136
<environment.Job instance at 0x7ff19f310a00>,32,14,[5 6],33,150,164,137
<environment.Job instance at 0x7ff19f310460>,33,21,[5 8],34,164,185,157
<environment.Job instance at 0x7ff19f310230>,21,15,[10  1],22,165,180,163
<environment.Job instance at 0x7ff19e8aea00>,0,16,[3 7],1,2,18,2
<environment.Job instance at 0x7ff19f310c80>,2,18,[10  3],3,3,21,3
<environment.Job instance at 0x7ff19e8ae690>,3,2,[ 4 11],4,18,20,4
<environment.Job instance at 0x7ff19e8ae320>,4,13,[2 8],5,20,33,5
<environment.Job instance at 0x7ff19f310230>,6,16,[1 7],7,21,37,13
<environment.Job instance at 0x7ff19e8ae140>,1,13,[9 1],2,33,46,17
<environment.Job instance at 0x7ff19e8aeaa0>,8,23,[5 6],9,33,56,27
<environment.Job instance at 0x7ff19e8ae820>,10,12,[ 4 14],11,56,68,39
<environment.Job instance at 0x7ff19e8ae960>,5,12,[ 1 14],6,68,80,51
<environment.Job instance at 0x7ff19e8aedc0>,7,28,[ 1 14],8,80,108,79
<environment.Job instance at 0x7ff19e8aefa0>,13,14,[12  1],14,84,98,84
<environment.Job instance at 0x7ff19e8ae0f0>,15,28,[13  4],16,110,138,110
<environment.Job instance at 0x7ff19e4752d0>,0,28,[9 5],1,1,29,1
<environment.Job instance at 0x7ff19e4699b0>,1,13,[1 7],2,2,15,2
<environment.Job instance at 0x7ff19e475aa0>,2,12,[2 5],3,15,27,3
<environment.Job instance at 0x7ff19e475af0>,5,12,[3 5],6,15,27,8
<environment.Job instance at 0x7ff19e4758c0>,3,17,[5 2],4,27,44,15
<environment.Job instance at 0x7ff19e475e10>,7,18,[5 5],8,29,47,23
<environment.Job instance at 0x7ff19e44beb0>,8,13,[ 2 14],9,47,60,31
<environment.Job instance at 0x7ff19e8ae0f0>,4,24,[6 4],5,60,84,55
<environment.Job instance at 0x7ff19e44be10>,9,13,[13  3],10,84,97,68
<environment.Job instance at 0x7ff19e44b960>,13,27,[1 7],14,82,109,82
<environment.Job instance at 0x7ff19e44bfa0>,14,3,[10  5],15,97,100,82
<environment.Job instance at 0x7ff19e44b280>,15,14,[ 1 13],16,109,123,94
<environment.Job instance at 0x7ff19e44b730>,16,1,[2 9],17,123,124,95
<environment.Job instance at 0x7ff19e44b5a0>,10,22,[11  5],11,123,145,116
<environment.Job instance at 0x7ff19e44b780>,17,18,[2 6],18,124,142,116
<environment.Job instance at 0x7ff19e44ba50>,19,23,[8 2],20,145,168,139
<environment.Job instance at 0x7ff19e44b230>,18,13,[ 1 12],19,145,158,139
<environment.Job instance at 0x7ff19e44b370>,21,18,[3 8],22,158,176,147
<environment.Job instance at 0x7ff19e44b460>,22,13,[11  2],23,168,181,152
<environment.Job instance at 0x7ff19e44b0f0>,23,15,[10  3],24,181,196,167
<environment.Job instance at 0x7ff19ef3ce10>,0,18,[3 9],1,2,20,2
<environment.Job instance at 0x7ff19e45d7d0>,2,16,[ 2 10],3,20,36,7
<environment.Job instance at 0x7ff19ef3c3c0>,6,13,[5 1],7,7,20,7
<environment.Job instance at 0x7ff19ef3c5a0>,7,15,[3 5],8,8,23,8
<environment.Job instance at 0x7ff19ef3c6e0>,5,1,[ 1 11],6,36,37,13
<environment.Job instance at 0x7ff19ef3c370>,4,3,[4 6],5,37,40,13
<environment.Job instance at 0x7ff19e060870>,10,3,[ 5 10],11,40,43,14
<environment.Job instance at 0x7ff19e0600a0>,9,21,[4 6],10,43,64,35
<environment.Job instance at 0x7ff19ef3c1e0>,1,14,[12  2],2,64,78,49
<environment.Job instance at 0x7ff19ef5b230>,13,15,[7 2],14,49,64,49
<environment.Job instance at 0x7ff19e43ca00>,11,15,[ 2 10],12,64,79,57
<environment.Job instance at 0x7ff19ef5bb40>,14,17,[7 4],15,78,95,66
<environment.Job instance at 0x7ff19ef5bbe0>,16,1,[5 3],17,79,80,68
<environment.Job instance at 0x7ff19ef5b1e0>,17,12,[11  3],18,95,107,78
<environment.Job instance at 0x7ff19f7516e0>,18,2,[4 8],19,80,82,78
<environment.Job instance at 0x7ff19f751230>,19,1,[ 5 10],20,82,83,79
<environment.Job instance at 0x7ff19f7510f0>,20,1,[9 2],21,107,108,79
<environment.Job instance at 0x7ff19f751820>,21,21,[3 9],22,83,104,79
<environment.Job instance at 0x7ff19f7512d0>,22,12,[9 5],23,108,120,91
<environment.Job instance at 0x7ff19f751af0>,23,1,[8 5],24,120,121,94
<environment.Job instance at 0x7ff19f7513c0>,24,1,[7 5],25,120,121,95
<environment.Job instance at 0x7ff19f751960>,25,3,[5 5],26,107,110,96
<environment.Job instance at 0x7ff19e060320>,8,21,[ 4 12],9,121,142,113
<environment.Job instance at 0x7ff19f7511e0>,27,14,[3 5],28,142,156,131
<environment.Job instance at 0x7ff19f7514b0>,28,17,[10  2],29,131,148,131
<environment.Job instance at 0x7ff19f751690>,29,16,[ 5 10],30,148,164,136
<environment.Job instance at 0x7ff19f7517d0>,30,20,[3 5],31,157,177,157
<environment.Job instance at 0x7ff19f7518c0>,31,14,[5 1],32,164,178,157
<environment.Job instance at 0x7ff19f751c30>,32,12,[6 2],33,164,176,157
<environment.Job instance at 0x7ff19f751910>,33,3,[ 1 14],34,177,180,157
<environment.Job instance at 0x7ff19f751780>,34,1,[13  3],35,180,181,157
<environment.Job instance at 0x7ff19f69b1e0>,0,3,[4 8],1,1,4,1
<environment.Job instance at 0x7ff19f69b410>,1,14,[6 2],2,2,16,2
<environment.Job instance at 0x7ff19f69b3c0>,4,3,[14  1],5,16,19,6
<environment.Job instance at 0x7ff19f69baa0>,6,13,[3 8],7,19,32,7
<environment.Job instance at 0x7ff19f69b960>,8,16,[5 5],9,19,35,11
<environment.Job instance at 0x7ff19f69b690>,7,14,[ 2 10],8,32,46,17
<environment.Job instance at 0x7ff19f69b370>,9,16,[4 8],10,46,62,33
<environment.Job instance at 0x7ff19f69bbe0>,5,15,[ 3 10],6,62,77,48
<environment.Job instance at 0x7ff19f69bb90>,12,16,[5 1],13,48,64,48
<environment.Job instance at 0x7ff19f66c7d0>,13,12,[ 3 13],14,77,89,60
<environment.Job instance at 0x7ff19f66cfa0>,14,23,[6 5],15,89,112,83
<environment.Job instance at 0x7ff19e6240f0>,15,1,[6 4],16,89,90,83
<environment.Job instance at 0x7ff19e624c80>,16,3,[9 2],17,84,87,84
<environment.Job instance at 0x7ff19e624f50>,17,2,[8 3],18,90,92,84
<environment.Job instance at 0x7ff19e624280>,18,16,[13  4],19,112,128,99
<environment.Job instance at 0x7ff19e624370>,19,2,[ 3 13],20,128,130,101
<environment.Job instance at 0x7ff19e2bc820>,2,1,[ 3 14],3,3,4,3
<environment.Job instance at 0x7ff19e2bcf00>,5,1,[11  3],6,6,7,6
<environment.Job instance at 0x7ff19e2bc140>,4,15,[5 6],5,7,22,7
<environment.Job instance at 0x7ff19e5cffa0>,6,25,[13  5],7,22,47,18
<environment.Job instance at 0x7ff19e2bcfa0>,0,28,[1 8],1,20,48,20
<environment.Job instance at 0x7ff19e5cf2d0>,9,14,[14  1],10,47,61,33
<environment.Job instance at 0x7ff19e2bcb90>,3,17,[ 5 10],4,61,78,49
<environment.Job instance at 0x7ff19e5cfcd0>,10,17,[10  3],11,61,78,55
<environment.Job instance at 0x7ff19e5cf960>,7,25,[6 4],8,78,103,74
<environment.Job instance at 0x7ff19e5cf870>,13,12,[2 8],14,78,90,74
<environment.Job instance at 0x7ff19e5cfd20>,12,17,[ 2 10],13,90,107,80
<environment.Job instance at 0x7ff19e0f7c30>,15,23,[10  1],16,103,126,100
<environment.Job instance at 0x7ff19e5cfeb0>,11,25,[4 6],12,107,132,104
<environment.Job instance at 0x7ff19e0f7e10>,16,14,[5 8],17,126,140,111
<environment.Job instance at 0x7ff19e0f7a50>,18,3,[ 3 12],19,140,143,114
<environment.Job instance at 0x7ff19e0f70f0>,19,15,[5 2],20,132,147,118
<environment.Job instance at 0x7ff19e0f78c0>,20,16,[ 1 10],21,143,159,130
<environment.Job instance at 0x7ff19e0f7e60>,21,1,[3 5],22,132,133,130
<environment.Job instance at 0x7ff19e0f76e0>,22,25,[10  1],23,147,172,143
<environment.Job instance at 0x7ff19e0f77d0>,23,1,[3 8],24,159,160,143
<environment.Job instance at 0x7ff19e0f7550>,24,16,[6 1],25,172,188,159
<environment.Job instance at 0x7ff19e0f7460>,25,24,[4 8],26,160,184,159
<environment.Job instance at 0x7ff19eeb5230>,0,18,[4 9],1,2,20,2
<environment.Job instance at 0x7ff19f811f50>,5,27,[5 3],6,6,33,6
<environment.Job instance at 0x7ff19eeb5820>,3,13,[2 9],4,20,33,6
<environment.Job instance at 0x7ff19e6942d0>,7,16,[7 5],8,33,49,20
<environment.Job instance at 0x7ff19e694280>,8,15,[5 6],9,33,48,20
<environment.Job instance at 0x7ff19e5cf5f0>,1,12,[4 8],2,48,60,31
<environment.Job instance at 0x7ff19e694320>,9,15,[11  2],10,49,64,43
<environment.Job instance at 0x7ff19e0f7410>,2,13,[ 2 14],3,64,77,48
<environment.Job instance at 0x7ff19e694460>,12,17,[5 1],13,64,81,53
<environment.Job instance at 0x7ff19e6940f0>,6,17,[2 8],7,77,94,68
<environment.Job instance at 0x7ff19e694050>,10,17,[11  4],11,81,98,71
<environment.Job instance at 0x7ff19e694640>,15,3,[7 5],16,77,80,71
<environment.Job instance at 0x7ff19e694500>,13,21,[4 8],14,94,115,86
<environment.Job instance at 0x7ff19e694780>,17,3,[6 4],18,98,101,87
<environment.Job instance at 0x7ff19e6945a0>,14,16,[9 1],15,101,117,95
<environment.Job instance at 0x7ff19e6948c0>,19,14,[1 8],20,115,129,100
<environment.Job instance at 0x7ff19f811f00>,4,23,[ 4 11],5,129,152,123
<environment.Job instance at 0x7ff19e6949b0>,21,14,[5 1],22,123,137,123
<environment.Job instance at 0x7ff19e694af0>,22,3,[2 7],23,152,155,126
<environment.Job instance at 0x7ff19e694be0>,23,15,[12  2],24,159,174,159
<environment.Job instance at 0x7ff19e694c80>,24,18,[5 8],25,174,192,163
<environment.Job instance at 0x7ff19e694d20>,25,2,[3 5],26,163,165,163
<environment.Job instance at 0x7ff19e694dc0>,26,3,[2 8],27,165,168,165
<environment.Job instance at 0x7fe47204fa00>,0,28,[9 3],1,1,29,1
<environment.Job instance at 0x7fe4688f35f0>,3,3,[ 4 14],4,29,32,4
<environment.Job instance at 0x7fe4688f3820>,4,14,[1 6],5,7,21,7
<environment.Job instance at 0x7fe4688f38c0>,6,20,[6 1],7,21,41,12
<environment.Job instance at 0x7fe4688f3870>,5,24,[1 5],6,32,56,27
<environment.Job instance at 0x7fe4688f3a00>,9,18,[ 2 13],10,56,74,45
<environment.Job instance at 0x7fe4688f3690>,7,25,[6 2],8,48,73,48
<environment.Job instance at 0x7fe4688f3af0>,11,1,[8 5],12,49,50,49
<environment.Job instance at 0x7fe4688f3c30>,12,13,[10  2],13,73,86,58
<environment.Job instance at 0x7fe4688f3a50>,10,18,[ 3 11],11,74,92,63
<environment.Job instance at 0x7fe4688f3b90>,14,13,[7 3],15,86,99,73
<environment.Job instance at 0x7fe4688f3d70>,15,18,[2 8],16,92,110,81
<environment.Job instance at 0x7fe4688f3e10>,16,16,[3 5],17,99,115,86
<environment.Job instance at 0x7fe47204fa50>,1,22,[11  3],2,157,179,157
<environment.Job instance at 0x7fe4688f3f50>,18,3,[ 4 13],19,179,182,157
<environment.Job instance at 0x7fe4688f3f00>,19,14,[ 3 11],20,161,175,161
<environment.Job instance at 0x7fe4688f5050>,20,1,[13  5],21,182,183,175
<environment.Job instance at 0x7fe4688950a0>,0,26,[10  5],1,1,27,1
<environment.Job instance at 0x7fe4688f5190>,1,13,[4 9],2,2,15,2
<environment.Job instance at 0x7fe467fa0230>,3,2,[13  3],4,27,29,4
<environment.Job instance at 0x7fe468884320>,5,2,[5 2],6,15,17,6
<environment.Job instance at 0x7fe4689b1b40>,6,1,[5 9],7,17,18,7
<environment.Job instance at 0x7fe468026cd0>,2,14,[2 9],3,18,32,7
<environment.Job instance at 0x7fe4689aaa00>,10,18,[10  3],11,29,47,19
<environment.Job instance at 0x7fe4683add20>,4,21,[ 4 12],5,32,53,26
<environment.Job instance at 0x7fe4689aa460>,11,17,[12  2],12,53,70,41
<environment.Job instance at 0x7fe4689aa320>,13,12,[1 7],14,53,65,41
<environment.Job instance at 0x7fe4689aa5a0>,14,3,[10  2],15,47,50,41
<environment.Job instance at 0x7fe4689aa140>,15,3,[5 5],16,70,73,44
<environment.Job instance at 0x7fe4689aa190>,16,3,[ 5 10],17,70,73,44
<environment.Job instance at 0x7fe4689aadc0>,17,20,[5 3],18,73,93,64
<environment.Job instance at 0x7fe4689aad70>,18,3,[10  1],19,73,76,64
<environment.Job instance at 0x7fe4689aa9b0>,19,21,[6 1],20,76,97,68
<environment.Job instance at 0x7fe4689aa0f0>,20,2,[7 5],21,93,95,68
<environment.Job instance at 0x7fe4689aa410>,21,14,[2 7],22,76,90,68
<environment.Job instance at 0x7fe4689aa960>,9,12,[9 3],10,95,107,86
<environment.Job instance at 0x7fe4689aa550>,23,3,[7 5],24,107,110,86
<environment.Job instance at 0x7fe4689b1a00>,7,27,[2 9],8,97,124,96
<environment.Job instance at 0x7fe4689aa1e0>,22,24,[7 5],23,110,134,108
<environment.Job instance at 0x7fe467f48fa0>,26,22,[6 1],27,108,130,108
<environment.Job instance at 0x7fe4689aa820>,27,15,[3 7],28,130,145,117
<environment.Job instance at 0x7fe4689aa0a0>,28,2,[5 2],29,130,132,117
<environment.Job instance at 0x7fe46833f320>,29,22,[2 7],30,134,156,133
<environment.Job instance at 0x7fe4689aa640>,25,28,[9 2],26,145,173,144
<environment.Job instance at 0x7fe46833f4b0>,31,1,[ 2 14],32,173,174,146
<environment.Job instance at 0x7fe46838c640>,32,2,[12  2],33,174,176,147
<environment.Job instance at 0x7fe467f42230>,33,2,[5 9],34,156,158,148
<environment.Job instance at 0x7fe467fbba00>,34,13,[9 4],35,176,189,160
<environment.Job instance at 0x7fe467fc74b0>,35,16,[11  1],36,189,205,176
<environment.Job instance at 0x7fe467fc7690>,36,17,[3 8],37,176,193,176
<environment.Job instance at 0x7fe467fc77d0>,0,17,[7 5],1,1,18,1
<environment.Job instance at 0x7fe467fc7690>,3,15,[4 6],4,6,21,6
<environment.Job instance at 0x7fe467fc7b40>,6,15,[5 3],7,18,33,7
<environment.Job instance at 0x7fe467fc7550>,7,18,[1 5],8,18,36,8
<environment.Job instance at 0x7fe468884f50>,1,12,[3 8],2,33,45,16
<environment.Job instance at 0x7fe467fc7870>,9,13,[1 7],10,36,49,22
<environment.Job instance at 0x7fe467fc7d20>,4,21,[3 8],5,45,66,38
<environment.Job instance at 0x7fe468023320>,2,21,[4 8],3,66,87,59
<environment.Job instance at 0x7fe467f7d460>,12,2,[5 7],13,59,61,59
<environment.Job instance at 0x7fe467f7d410>,8,20,[14  4],9,87,107,84
<environment.Job instance at 0x7fe467f7daa0>,14,13,[11  5],15,107,120,91
<environment.Job instance at 0x7fe467f7de60>,10,27,[ 4 10],11,107,134,105
<environment.Job instance at 0x7fe467f7d1e0>,16,13,[5 5],17,120,133,105
<environment.Job instance at 0x7fe467f7dd20>,17,2,[6 3],18,133,135,106
<environment.Job instance at 0x7fe467f7dd70>,18,3,[13  2],19,135,138,109
<environment.Job instance at 0x7fe467f7d320>,19,14,[7 5],20,138,152,123
<environment.Job instance at 0x7fe467f7d960>,20,3,[1 6],21,134,137,126
<environment.Job instance at 0x7fe467f7d370>,21,17,[12  4],22,152,169,140
<environment.Job instance at 0x7fe467f7d730>,22,2,[5 5],23,140,142,140
<environment.Job instance at 0x7fe467f7d5f0>,23,1,[7 4],24,142,143,140
<environment.Job instance at 0x7fe467f7d8c0>,13,27,[3 8],14,152,179,152
<environment.Job instance at 0x7fe467f7d280>,25,3,[12  3],26,169,172,154
<environment.Job instance at 0x7fe467f7d190>,26,12,[ 5 14],27,179,191,162
<environment.Job instance at 0x7fe467f7d140>,27,14,[7 5],28,191,205,176
<environment.Job instance at 0x7fe467f7d500>,28,3,[5 5],29,176,179,176
<environment.Job instance at 0x7fe4685535a0>,0,22,[5 9],1,2,24,2
<environment.Job instance at 0x7fe468553960>,2,1,[ 4 14],3,24,25,3
<environment.Job instance at 0x7fe468553e10>,6,14,[8 5],7,7,21,7
<environment.Job instance at 0x7fe4680256e0>,7,17,[2 5],8,25,42,13
<environment.Job instance at 0x7fe468553050>,8,2,[ 5 14],9,42,44,15
<environment.Job instance at 0x7fe4689a8c30>,9,13,[3 9],10,25,38,15
<environment.Job instance at 0x7fe468070af0>,10,1,[ 5 14],11,44,45,16
<environment.Job instance at 0x7fe4680701e0>,11,1,[10  5],12,21,22,16
<environment.Job instance at 0x7fe468553cd0>,5,21,[7 1],6,22,43,16
<environment.Job instance at 0x7fe46852acd0>,13,2,[ 4 11],14,45,47,18
<environment.Job instance at 0x7fe46829ab90>,14,14,[ 5 12],15,47,61,32
<environment.Job instance at 0x7fe468553fa0>,4,19,[6 3],5,45,64,42
<environment.Job instance at 0x7fe468893410>,1,13,[ 4 10],2,61,74,46
<environment.Job instance at 0x7fe47204f190>,16,25,[7 3],17,65,90,65
<environment.Job instance at 0x7fe4684927d0>,18,12,[3 8],19,74,86,66
<environment.Job instance at 0x7fe4683f7f50>,15,24,[ 5 11],16,86,110,81
<environment.Job instance at 0x7fe468492f00>,20,17,[1 9],21,110,127,98
<environment.Job instance at 0x7fe47204f550>,21,20,[2 9],22,127,147,118
<environment.Job instance at 0x7fe46841d9b0>,22,17,[ 2 13],23,147,164,135
<environment.Job instance at 0x7fe46841d230>,23,27,[12  4],24,164,191,162
<environment.Job instance at 0x7fe46841d6e0>,24,14,[1 5],25,171,185,171
<environment.Job instance at 0x7fe468850d20>,25,12,[1 6],26,171,183,171
<environment.Job instance at 0x7fe46841daa0>,26,18,[1 7],27,185,203,174
<environment.Job instance at 0x7fe4687137d0>,0,18,[9 5],1,1,19,1
<environment.Job instance at 0x7fe46870e4b0>,5,17,[6 5],6,6,23,6
<environment.Job instance at 0x7fe46870e640>,3,3,[9 1],4,19,22,7
<environment.Job instance at 0x7fe468718f50>,6,23,[11  3],7,23,46,17
<environment.Job instance at 0x7fe46870e5a0>,8,16,[ 5 10],9,46,62,33
<environment.Job instance at 0x7fe468718640>,9,1,[6 1],10,46,47,33
<environment.Job instance at 0x7fe468718a50>,10,15,[5 2],11,47,62,33
<environment.Job instance at 0x7fe468718cd0>,11,13,[12  5],12,62,75,46
<environment.Job instance at 0x7fe468718e60>,12,14,[7 1],13,75,89,60
<environment.Job instance at 0x7fe468718870>,13,16,[11  4],14,89,105,76
<environment.Job instance at 0x7fe468718b90>,14,3,[ 5 14],15,76,79,76
<environment.Job instance at 0x7fe468718370>,15,27,[6 1],16,105,132,103
<environment.Job instance at 0x7fe468718190>,16,22,[5 5],17,105,127,103
<environment.Job instance at 0x7fe468718fa0>,17,14,[2 6],18,103,117,103
<environment.Job instance at 0x7fe468718050>,18,3,[13  4],19,132,135,106
<environment.Job instance at 0x7fe4687182d0>,19,16,[2 9],20,117,133,106
<environment.Job instance at 0x7fe468721370>,20,18,[7 5],21,135,153,124
<environment.Job instance at 0x7fe468721910>,21,27,[5 1],22,135,162,133
<environment.Job instance at 0x7fe468721550>,22,16,[ 2 10],23,153,169,140
<environment.Job instance at 0x7fe468721e60>,23,17,[4 5],24,162,179,150
<environment.Job instance at 0x7fe468721a00>,24,18,[ 1 10],25,169,187,158
<environment.Job instance at 0x7fe468721500>,25,1,[1 6],26,187,188,159
<environment.Job instance at 0x7fe468721eb0>,26,12,[14  1],27,179,191,162
<environment.Job instance at 0x7fe46882be10>,0,17,[ 1 13],1,1,18,1
<environment.Job instance at 0x7fe46882b410>,5,12,[6 1],6,6,18,6
<environment.Job instance at 0x7fe46882b050>,6,2,[9 2],7,18,20,7
<environment.Job instance at 0x7fe46882b640>,7,2,[6 3],8,18,20,8
<environment.Job instance at 0x7fe46882bbe0>,4,14,[7 2],5,20,34,10
<environment.Job instance at 0x7fe46882b0a0>,8,20,[5 6],9,20,40,11
<environment.Job instance at 0x7fe4686320f0>,10,14,[3 8],11,34,48,19
<environment.Job instance at 0x7fe46882b550>,2,14,[7 2],3,40,54,25
<environment.Job instance at 0x7fe4686325f0>,12,14,[5 4],13,40,54,25
<environment.Job instance at 0x7fe468632280>,13,12,[ 3 10],14,54,66,37
<environment.Job instance at 0x7fe4686326e0>,14,12,[11  4],15,54,66,37
<environment.Job instance at 0x7fe468632f50>,15,20,[3 7],16,66,86,57
<environment.Job instance at 0x7fe468632eb0>,16,12,[10  1],17,66,78,57
<environment.Job instance at 0x7fe468632050>,17,21,[1 7],18,66,87,59
<environment.Job instance at 0x7fe468632780>,18,16,[9 2],19,86,102,74
<environment.Job instance at 0x7fe4686321e0>,11,16,[6 5],12,87,103,75
<environment.Job instance at 0x7fe468632640>,19,2,[5 5],20,102,104,78
<environment.Job instance at 0x7fe4686320a0>,21,2,[8 4],22,103,105,78
<environment.Job instance at 0x7fe468632460>,22,1,[13  4],23,105,106,79
<environment.Job instance at 0x7fe4686328c0>,23,12,[5 9],24,106,118,89
<environment.Job instance at 0x7fe468632960>,24,12,[6 4],25,106,118,89
<environment.Job instance at 0x7fe46882b5f0>,9,15,[10  1],10,118,133,106
<environment.Job instance at 0x7fe468632320>,26,17,[ 1 12],27,118,135,106
<environment.Job instance at 0x7fe468632b90>,27,17,[9 2],28,133,150,123
<environment.Job instance at 0x7fe468632370>,28,2,[8 1],29,150,152,123
<environment.Job instance at 0x7fe46882b8c0>,1,25,[4 9],2,135,160,134
<environment.Job instance at 0x7fe468708140>,30,15,[ 2 13],31,160,175,146
<environment.Job instance at 0x7fe468708780>,31,3,[2 5],32,150,153,146
<environment.Job instance at 0x7fe468708cd0>,32,2,[1 6],33,153,155,147
<environment.Job instance at 0x7fe468708e60>,33,16,[11  3],34,175,191,162
<environment.Job instance at 0x7fe468632690>,25,17,[14  2],26,191,208,179
<environment.Job instance at 0x7fe468ca0c30>,0,20,[14  2],1,1,21,1
<environment.Job instance at 0x7fe4694421e0>,2,1,[ 5 14],3,21,22,4
<environment.Job instance at 0x7fe468ca0b40>,6,15,[1 8],7,22,37,8
<environment.Job instance at 0x7fe468cce960>,7,3,[ 4 11],8,37,40,11
<environment.Job instance at 0x7fe468cce230>,8,15,[5 1],9,21,36,11
<environment.Job instance at 0x7fe468cced70>,9,13,[5 2],10,22,35,11
<environment.Job instance at 0x7fe468cce6e0>,10,1,[10  2],11,36,37,11
<environment.Job instance at 0x7fe468ca08c0>,4,12,[ 1 10],5,40,52,23
<environment.Job instance at 0x7fe468cbabe0>,12,26,[7 4],13,37,63,35
<environment.Job instance at 0x7fe468ccee10>,11,23,[2 9],12,52,75,46
<environment.Job instance at 0x7fe468cba280>,14,3,[13  3],15,63,66,46
<environment.Job instance at 0x7fe468cbaf00>,15,13,[8 1],16,66,79,50
<environment.Job instance at 0x7fe468cba550>,16,14,[13  2],17,79,93,65
<environment.Job instance at 0x7fe468cba9b0>,17,18,[1 9],18,75,93,65
<environment.Job instance at 0x7fe468cbac30>,18,2,[ 4 14],19,93,95,66
<environment.Job instance at 0x7fe468cba410>,19,14,[6 1],20,93,107,78
<environment.Job instance at 0x7fe468cbae10>,20,2,[1 5],21,95,97,78
<environment.Job instance at 0x7fe468cba690>,13,24,[7 4],14,95,119,92
<environment.Job instance at 0x7fe471ae7cd0>,22,17,[3 7],23,107,124,95
<environment.Job instance at 0x7fe468cc6a50>,23,3,[10  2],24,119,122,95
<environment.Job instance at 0x7fe468cc67d0>,24,14,[7 5],25,122,136,107
<environment.Job instance at 0x7fe471ae70a0>,21,14,[ 4 14],22,136,150,131
<environment.Job instance at 0x7fe468ca0960>,1,22,[10  5],2,165,187,165
<environment.Job instance at 0x7fe468cc6640>,27,18,[2 9],28,165,183,165
<environment.Job instance at 0x7fe468cc6460>,28,18,[5 5],29,183,201,176
<environment.Job instance at 0x7fe4685ba6e0>,0,1,[8 2],1,1,2,1
<environment.Job instance at 0x7fe4690e55f0>,5,12,[5 1],6,6,18,6
<environment.Job instance at 0x7fe4690e5780>,4,1,[10  4],5,7,8,7
<environment.Job instance at 0x7fe46880a410>,7,12,[4 8],8,8,20,8
<environment.Job instance at 0x7fe46880ac30>,8,14,[1 9],9,20,34,9
<environment.Job instance at 0x7fe4686e3370>,9,2,[5 4],10,10,12,10
<environment.Job instance at 0x7fe46881c0a0>,10,12,[1 7],11,34,46,17
<environment.Job instance at 0x7fe4686e3dc0>,6,16,[13  3],7,20,36,17
<environment.Job instance at 0x7fe46881c1e0>,12,18,[10  5],13,36,54,25
<environment.Job instance at 0x7fe46881c730>,13,12,[1 6],14,46,58,29
<environment.Job instance at 0x7fe46881c280>,14,17,[5 5],15,54,71,42
<environment.Job instance at 0x7fe46881c5a0>,15,16,[3 6],16,58,74,45
<environment.Job instance at 0x7fe468cb7d70>,3,23,[6 1],4,57,80,57
<environment.Job instance at 0x7fe4685ba190>,1,18,[3 9],2,74,92,64
<environment.Job instance at 0x7fe46881cc80>,18,15,[11  1],19,80,95,66
<environment.Job instance at 0x7fe46881caf0>,17,19,[6 2],18,95,114,85
<environment.Job instance at 0x7fe46881ce10>,19,19,[8 1],20,95,114,85
<environment.Job instance at 0x7fe468839c80>,21,1,[2 7],22,92,93,86
<environment.Job instance at 0x7fe46880d780>,22,3,[ 5 10],23,114,117,88
<environment.Job instance at 0x7fe46880d820>,23,12,[5 6],24,117,129,100
<environment.Job instance at 0x7fe46880adc0>,11,26,[ 2 10],12,129,155,126
<environment.Job instance at 0x7fe468815cd0>,25,12,[6 1],26,126,138,126
<environment.Job instance at 0x7fe46881d960>,26,2,[1 9],27,155,157,128
<environment.Job instance at 0x7fe468815870>,27,15,[6 2],28,129,144,128
<environment.Job instance at 0x7fe468815a50>,28,24,[10  4],29,144,168,139
<environment.Job instance at 0x7fe4688155f0>,29,16,[11  3],30,168,184,155
<environment.Job instance at 0x7fe468815f50>,30,16,[11  5],31,184,200,171
<environment.Job instance at 0x7fe468c23690>,0,19,[ 3 10],1,2,21,2
<environment.Job instance at 0x7fe468815d70>,2,20,[10  3],3,3,23,3
<environment.Job instance at 0x7fe467fd1410>,1,12,[5 8],2,21,33,7
<environment.Job instance at 0x7fe468c23730>,5,21,[10  1],6,23,44,15
<environment.Job instance at 0x7fe468c23640>,7,17,[ 1 12],8,33,50,21
<environment.Job instance at 0x7fe468815f50>,4,12,[13  2],5,44,56,35
<environment.Job instance at 0x7fe468c23fa0>,6,12,[ 2 14],7,56,68,40
<environment.Job instance at 0x7fe468c23190>,9,18,[ 5 12],10,68,86,59
<environment.Job instance at 0x7fe468c23820>,12,3,[4 8],13,86,89,60
<environment.Job instance at 0x7fe468c23780>,3,27,[7 2],4,68,95,68
<environment.Job instance at 0x7fe468c23c30>,13,16,[ 5 10],14,89,105,78
<environment.Job instance at 0x7fe468c23aa0>,14,12,[13  2],15,105,117,88
<environment.Job instance at 0x7fe468c23f50>,15,22,[6 2],16,117,139,110
<environment.Job instance at 0x7fe468c23cd0>,17,1,[4 7],18,117,118,110
